See,Szenario,Jahr,Temperatur
LacdelHongrin,RCP45,1994,11.33
LacdelHongrin,RCP45,1995,12.08
LacdelHongrin,RCP45,1996,12.26
LacdelHongrin,RCP45,1997,12.62
LacdelHongrin,RCP45,1998,11.83
LacdelHongrin,RCP45,1999,12.15
LacdelHongrin,RCP45,2000,12.52
LacdelHongrin,RCP45,2001,12.33
LacdelHongrin,RCP45,2002,12.19
LacdelHongrin,RCP45,2003,12.44
LacdelHongrin,RCP45,2004,12.8
LacdelHongrin,RCP45,2005,12.63
LacdelHongrin,RCP45,2006,12.03
LacdelHongrin,RCP45,2007,12.72
LacdelHongrin,RCP45,2008,12.1
LacdelHongrin,RCP45,2009,12.13
LacdelHongrin,RCP45,2010,12.0
LacdelHongrin,RCP45,2011,13.18
LacdelHongrin,RCP45,2012,13.05
LacdelHongrin,RCP45,2013,12.54
LacdelHongrin,RCP45,2014,12.48
LacdelHongrin,RCP45,2015,12.74
LacdelHongrin,RCP45,2016,13.36
LacdelHongrin,RCP45,2017,12.21
LacdelHongrin,RCP45,2018,12.68
LacdelHongrin,RCP45,2019,12.45
LacdelHongrin,RCP45,2020,13.63
LacdelHongrin,RCP45,2021,12.76
LacdelHongrin,RCP45,2022,12.63
LacdelHongrin,RCP45,2023,13.01
LacdelHongrin,RCP45,2024,12.61
LacdelHongrin,RCP45,2025,13.57
LacdelHongrin,RCP45,2026,13.41
LacdelHongrin,RCP45,2027,13.29
LacdelHongrin,RCP45,2028,12.86
LacdelHongrin,RCP45,2029,12.93
LacdelHongrin,RCP45,2030,12.73
LacdelHongrin,RCP45,2031,12.54
LacdelHongrin,RCP45,2032,13.43
LacdelHongrin,RCP45,2033,13.42
LacdelHongrin,RCP45,2034,13.45
LacdelHongrin,RCP45,2035,12.89
LacdelHongrin,RCP45,2036,13.42
LacdelHongrin,RCP45,2037,13.08
LacdelHongrin,RCP45,2038,14.04
LacdelHongrin,RCP45,2039,14.27
LacdelHongrin,RCP45,2040,13.63
LacdelHongrin,RCP45,2041,13.35
LacdelHongrin,RCP45,2042,13.61
LacdelHongrin,RCP45,2043,12.8
LacdelHongrin,RCP45,2044,14.29
LacdelHongrin,RCP45,2045,13.53
LacdelHongrin,RCP45,2046,13.68
LacdelHongrin,RCP45,2047,13.44
LacdelHongrin,RCP45,2048,13.68
LacdelHongrin,RCP45,2049,13.48
LacdelHongrin,RCP45,2050,13.61
LacdelHongrin,RCP45,2051,13.97
LacdelHongrin,RCP45,2052,13.42
LacdelHongrin,RCP45,2053,14.08
LacdelHongrin,RCP45,2054,13.51
LacdelHongrin,RCP45,2055,14.45
LacdelHongrin,RCP45,2056,14.69
LacdelHongrin,RCP45,2057,14.01
LacdelHongrin,RCP45,2058,13.36
LacdelHongrin,RCP45,2059,14.07
LacdelHongrin,RCP45,2060,13.91
LacdelHongrin,RCP45,2061,14.18
LacdelHongrin,RCP45,2062,14.98
LacdelHongrin,RCP45,2063,14.06
LacdelHongrin,RCP45,2064,14.08
LacdelHongrin,RCP45,2065,14.24
LacdelHongrin,RCP45,2066,14.35
LacdelHongrin,RCP45,2067,15.14
LacdelHongrin,RCP45,2068,13.58
LacdelHongrin,RCP45,2069,13.97
LacdelHongrin,RCP45,2070,14.45
LacdelHongrin,RCP45,2071,13.79
LacdelHongrin,RCP45,2072,15.26
LacdelHongrin,RCP45,2073,14.09
LacdelHongrin,RCP45,2074,14.24
LacdelHongrin,RCP45,2075,14.13
LacdelHongrin,RCP45,2076,13.84
LacdelHongrin,RCP45,2077,14.06
LacdelHongrin,RCP45,2078,14.17
LacdelHongrin,RCP45,2079,15.0
LacdelHongrin,RCP45,2080,15.46
LacdelHongrin,RCP45,2081,15.06
LacdelHongrin,RCP45,2082,14.5
LacdelHongrin,RCP45,2083,14.55
LacdelHongrin,RCP45,2084,13.95
LacdelHongrin,RCP45,2085,14.19
LacdelHongrin,RCP45,2086,14.44
LacdelHongrin,RCP45,2087,14.27
LacdelHongrin,RCP45,2088,14.2
LacdelHongrin,RCP45,2089,14.61
LacdelHongrin,RCP45,2090,14.53
LacdelHongrin,RCP45,2091,14.69
LacdelHongrin,RCP45,2092,14.53
LacdelHongrin,RCP45,2093,14.26
LacdelHongrin,RCP45,2094,14.54
LacdelHongrin,RCP45,2095,13.95
LacdelHongrin,RCP45,2096,14.06
LacdelHongrin,RCP45,2097,14.31
LacdelHongrin,RCP45,2098,13.99
LacdelHongrin,RCP45,2099,14.51
LacdelHongrin,RCP85,1981,11.3
LacdelHongrin,RCP85,1982,12.2
LacdelHongrin,RCP85,1983,11.99
LacdelHongrin,RCP85,1984,11.47
LacdelHongrin,RCP85,1985,11.82
LacdelHongrin,RCP85,1986,12.26
