See,Szenario,Jahr,Temperatur
Murten,RCP45,2035,14.71
Murten,RCP45,2036,15.2
Murten,RCP45,2037,14.93
Murten,RCP45,2038,15.77
Murten,RCP45,2039,16.14
Murten,RCP45,2040,15.69
Murten,RCP45,2041,15.56
Murten,RCP45,2042,15.73
Murten,RCP45,2043,14.89
Murten,RCP45,2044,16.07
Murten,RCP45,2045,15.32
Murten,RCP45,2046,15.61
Murten,RCP45,2047,15.41
Murten,RCP45,2048,15.52
Murten,RCP45,2049,15.8
Murten,RCP45,2050,15.36
Murten,RCP45,2051,16.09
Murten,RCP45,2052,15.26
Murten,RCP45,2053,15.86
Murten,RCP45,2054,15.33
Murten,RCP45,2055,15.91
Murten,RCP45,2056,16.7
Murten,RCP45,2057,15.68
Murten,RCP45,2058,15.12
Murten,RCP45,2059,15.85
Murten,RCP45,2060,16.1
Murten,RCP45,2061,16.06
Murten,RCP45,2062,16.71
Murten,RCP45,2063,16.14
Murten,RCP45,2064,16.21
Murten,RCP45,2065,16.06
Murten,RCP45,2066,16.53
Murten,RCP45,2067,16.94
Murten,RCP45,2068,15.29
Murten,RCP45,2069,15.94
Murten,RCP45,2070,16.32
Murten,RCP45,2071,15.8
Murten,RCP45,2072,16.89
Murten,RCP45,2073,15.77
Murten,RCP45,2074,16.01
Murten,RCP45,2075,16.21
Murten,RCP45,2076,15.7
Murten,RCP45,2077,15.62
Murten,RCP45,2078,16.06
Murten,RCP45,2079,16.63
Murten,RCP45,2080,17.06
Murten,RCP45,2081,16.34
Murten,RCP45,2082,16.07
Murten,RCP45,2083,16.91
Murten,RCP45,2084,16.12
Murten,RCP45,2085,16.06
Murten,RCP45,2086,16.34
Murten,RCP45,2087,16.06
Murten,RCP45,2088,16.2
Murten,RCP45,2089,16.15
Murten,RCP45,2090,16.41
Murten,RCP45,2091,16.28
Murten,RCP45,2092,16.34
Murten,RCP45,2093,16.17
Murten,RCP45,2094,16.2
Murten,RCP45,2095,15.75
Murten,RCP45,2096,16.03
Murten,RCP45,2097,16.27
Murten,RCP45,2098,15.83
Murten,RCP45,2099,16.26
Murten,RCP85,1981,13.53
Murten,RCP85,1982,14.1
Murten,RCP85,1983,14.08
Murten,RCP85,1984,13.84
Murten,RCP85,1985,13.85
Murten,RCP85,1986,14.09
Murten,RCP85,1987,13.46
Murten,RCP85,1988,14.12
Murten,RCP85,1989,14.26
Murten,RCP85,1990,14.42
Murten,RCP85,1991,13.67
Murten,RCP85,1992,14.46
Murten,RCP85,1993,14.31
Murten,RCP85,1994,13.76
Murten,RCP85,1995,14.48
Murten,RCP85,1996,14.92
Murten,RCP85,1997,14.84
Murten,RCP85,1998,14.62
Murten,RCP85,1999,14.19
Murten,RCP85,2000,14.93
Murten,RCP85,2001,15.1
Murten,RCP85,2002,14.35
Murten,RCP85,2003,14.69
Murten,RCP85,2004,14.64
Murten,RCP85,2005,14.52
Murten,RCP85,2006,14.58
Murten,RCP85,2007,14.75
Murten,RCP85,2008,14.84
Murten,RCP85,2009,15.21
Murten,RCP85,2010,14.92
Murten,RCP85,2011,14.54
Murten,RCP85,2012,14.7
Murten,RCP85,2013,14.69
Murten,RCP85,2014,14.69
Murten,RCP85,2015,15.05
Murten,RCP85,2016,14.71
Murten,RCP85,2017,14.89
Murten,RCP85,2018,15.52
Murten,RCP85,2019,15.23
Murten,RCP85,2020,15.03
Murten,RCP85,2021,15.25
Murten,RCP85,2022,14.8
Murten,RCP85,2023,14.95
Murten,RCP85,2024,15.42
Murten,RCP85,2025,15.98
Murten,RCP85,2026,15.27
Murten,RCP85,2027,14.91
Murten,RCP85,2028,15.31
Murten,RCP85,2029,15.85
Murten,RCP85,2030,15.24
Murten,RCP85,2031,15.16
Murten,RCP85,2032,15.21
Murten,RCP85,2033,15.31
Murten,RCP85,2034,15.62
Murten,RCP85,2035,15.62
Murten,RCP85,2036,15.08
Murten,RCP85,2037,15.51
Murten,RCP85,2038,16.0
Murten,RCP85,2039,15.7
Murten,RCP85,2040,15.55
Murten,RCP85,2041,16.51
Murten,RCP85,2042,15.84
Murten,RCP85,2043,15.67
Murten,RCP85,2044,15.91
Murten,RCP85,2045,15.82
