See,Szenario,Jahr,Temperatur
Klontaler,RCP45,2016,10.84
Klontaler,RCP45,2017,10.29
Klontaler,RCP45,2018,10.46
Klontaler,RCP45,2019,10.42
Klontaler,RCP45,2020,10.82
Klontaler,RCP45,2021,10.53
Klontaler,RCP45,2022,10.55
Klontaler,RCP45,2023,10.72
Klontaler,RCP45,2024,10.23
Klontaler,RCP45,2025,11.22
Klontaler,RCP45,2026,11.04
Klontaler,RCP45,2027,11.21
Klontaler,RCP45,2028,10.71
Klontaler,RCP45,2029,10.67
Klontaler,RCP45,2030,10.73
Klontaler,RCP45,2031,10.61
Klontaler,RCP45,2032,10.92
Klontaler,RCP45,2033,11.01
Klontaler,RCP45,2034,11.29
Klontaler,RCP45,2035,10.52
Klontaler,RCP45,2036,10.93
Klontaler,RCP45,2037,10.84
Klontaler,RCP45,2038,11.83
Klontaler,RCP45,2039,12.06
Klontaler,RCP45,2040,11.19
Klontaler,RCP45,2041,10.84
Klontaler,RCP45,2042,11.35
Klontaler,RCP45,2043,10.46
Klontaler,RCP45,2044,11.91
Klontaler,RCP45,2045,11.26
Klontaler,RCP45,2046,11.68
Klontaler,RCP45,2047,10.8
Klontaler,RCP45,2048,11.45
Klontaler,RCP45,2049,11.31
Klontaler,RCP45,2050,11.23
Klontaler,RCP45,2051,11.31
Klontaler,RCP45,2052,10.75
Klontaler,RCP45,2053,11.58
Klontaler,RCP45,2054,11.09
Klontaler,RCP45,2055,11.81
Klontaler,RCP45,2056,12.54
Klontaler,RCP45,2057,11.38
Klontaler,RCP45,2058,10.88
Klontaler,RCP45,2059,12.17
Klontaler,RCP45,2060,11.52
Klontaler,RCP45,2061,11.84
Klontaler,RCP45,2062,12.67
Klontaler,RCP45,2063,11.87
Klontaler,RCP45,2064,11.97
Klontaler,RCP45,2065,11.97
Klontaler,RCP45,2066,12.16
Klontaler,RCP45,2067,12.66
Klontaler,RCP45,2068,11.02
Klontaler,RCP45,2069,11.73
Klontaler,RCP45,2070,12.14
Klontaler,RCP45,2071,11.1
Klontaler,RCP45,2072,12.71
Klontaler,RCP45,2073,11.8
Klontaler,RCP45,2074,11.87
Klontaler,RCP45,2075,11.57
Klontaler,RCP45,2076,11.33
Klontaler,RCP45,2077,11.36
Klontaler,RCP45,2078,12.19
Klontaler,RCP45,2079,12.68
Klontaler,RCP45,2080,13.15
Klontaler,RCP45,2081,12.61
Klontaler,RCP45,2082,11.79
Klontaler,RCP45,2083,12.1
Klontaler,RCP45,2084,11.43
Klontaler,RCP45,2085,12.06
Klontaler,RCP45,2086,12.1
Klontaler,RCP45,2087,11.89
Klontaler,RCP45,2088,11.78
Klontaler,RCP45,2089,11.83
Klontaler,RCP45,2090,12.05
Klontaler,RCP45,2091,12.35
Klontaler,RCP45,2092,12.05
Klontaler,RCP45,2093,12.0
Klontaler,RCP45,2094,11.98
Klontaler,RCP45,2095,11.32
Klontaler,RCP45,2096,12.1
Klontaler,RCP45,2097,11.99
Klontaler,RCP45,2098,11.31
Klontaler,RCP45,2099,12.66
Klontaler,RCP85,1981,10.1
Klontaler,RCP85,1982,9.69
Klontaler,RCP85,1983,10.06
Klontaler,RCP85,1984,9.51
Klontaler,RCP85,1985,10.16
Klontaler,RCP85,1986,10.02
Klontaler,RCP85,1987,9.79
Klontaler,RCP85,1988,9.62
Klontaler,RCP85,1989,10.03
Klontaler,RCP85,1990,10.04
Klontaler,RCP85,1991,10.11
Klontaler,RCP85,1992,10.4
Klontaler,RCP85,1993,10.38
Klontaler,RCP85,1994,9.75
Klontaler,RCP85,1995,10.11
Klontaler,RCP85,1996,10.66
Klontaler,RCP85,1997,10.54
Klontaler,RCP85,1998,9.94
Klontaler,RCP85,1999,9.94
Klontaler,RCP85,2000,10.48
Klontaler,RCP85,2001,10.58
Klontaler,RCP85,2002,9.89
Klontaler,RCP85,2003,10.3
Klontaler,RCP85,2004,10.6
Klontaler,RCP85,2005,10.66
Klontaler,RCP85,2006,10.22
Klontaler,RCP85,2007,10.58
Klontaler,RCP85,2008,10.62
Klontaler,RCP85,2009,10.74
Klontaler,RCP85,2010,10.68
Klontaler,RCP85,2011,10.37
Klontaler,RCP85,2012,10.77
Klontaler,RCP85,2013,10.59
Klontaler,RCP85,2014,10.6
Klontaler,RCP85,2015,11.02
Klontaler,RCP85,2016,10.24
Klontaler,RCP85,2017,10.95
Klontaler,RCP85,2018,11.16
Klontaler,RCP85,2019,11.28
Klontaler,RCP85,2020,10.88
Klontaler,RCP85,2021,10.97
Klontaler,RCP85,2022,10.61
Klontaler,RCP85,2023,10.69
Klontaler,RCP85,2024,11.27
Klontaler,RCP85,2025,11.48
Klontaler,RCP85,2026,11.12
Klontaler,RCP85,2027,10.63
Klontaler,RCP85,2028,10.75
Klontaler,RCP85,2029,11.5
Klontaler,RCP85,2030,10.93
Klontaler,RCP85,2031,11.22
Klontaler,RCP85,2032,10.93
Klontaler,RCP85,2033,11.09
Klontaler,RCP85,2034,11.49
Klontaler,RCP85,2035,11.58
Klontaler,RCP85,2036,10.81
Klontaler,RCP85,2037,11.35
Klontaler,RCP85,2038,11.72
Klontaler,RCP85,2039,11.77
Klontaler,RCP85,2040,11.13
Klontaler,RCP85,2041,12.04
Klontaler,RCP85,2042,12.34
Klontaler,RCP85,2043,11.56
Klontaler,RCP85,2044,11.8
Klontaler,RCP85,2045,11.24
Klontaler,RCP85,2046,11.64
Klontaler,RCP85,2047,11.38
Klontaler,RCP85,2048,11.7
Klontaler,RCP85,2049,11.97
Klontaler,RCP85,2050,12.39
Klontaler,RCP85,2051,12.88
Klontaler,RCP85,2052,12.39
Klontaler,RCP85,2053,12.06
Klontaler,RCP85,2054,12.07
Klontaler,RCP85,2055,12.07
Klontaler,RCP85,2056,12.86
Klontaler,RCP85,2057,12.81
Klontaler,RCP85,2058,13.16
Klontaler,RCP85,2059,12.59
Klontaler,RCP85,2060,12.45
Klontaler,RCP85,2061,12.27
Klontaler,RCP85,2062,12.96
Klontaler,RCP85,2063,12.86
Klontaler,RCP85,2064,13.22
Klontaler,RCP85,2065,12.63
Klontaler,RCP85,2066,12.98
Klontaler,RCP85,2067,12.72
Klontaler,RCP85,2068,14.1
Klontaler,RCP85,2069,13.79
Klontaler,RCP85,2070,12.67
Klontaler,RCP85,2071,13.92
Klontaler,RCP85,2072,12.94
Klontaler,RCP85,2073,13.34
Klontaler,RCP85,2074,13.59
Klontaler,RCP85,2075,13.8
Klontaler,RCP85,2076,13.59
Klontaler,RCP85,2077,13.66
Klontaler,RCP85,2078,13.31
Klontaler,RCP85,2079,13.76
Klontaler,RCP85,2080,14.48
Klontaler,RCP85,2081,14.24
Klontaler,RCP85,2082,14.5
Klontaler,RCP85,2083,14.59
Klontaler,RCP85,2084,14.17
Klontaler,RCP85,2085,13.95
Klontaler,RCP85,2086,14.38
Klontaler,RCP85,2087,14.37
Klontaler,RCP85,2088,14.31
Klontaler,RCP85,2089,14.86
Klontaler,RCP85,2090,13.89
Klontaler,RCP85,2091,14.95
Klontaler,RCP85,2092,14.99
Klontaler,RCP85,2093,14.96
Klontaler,RCP85,2094,15.01
Klontaler,RCP85,2095,14.45
Klontaler,RCP85,2096,14.3
Klontaler,RCP85,2097,14.94
Klontaler,RCP85,2098,15.48
Klontaler,RCP85,2099,15.27
