See,Szenario,Jahr,Temperatur
Lucerne-Alpnacher,RCP26,2092,11.6
Lucerne-Alpnacher,RCP26,2093,11.37
Lucerne-Alpnacher,RCP26,2094,11.5
Lucerne-Alpnacher,RCP26,2095,11.34
Lucerne-Alpnacher,RCP26,2096,11.67
Lucerne-Alpnacher,RCP26,2097,11.26
Lucerne-Alpnacher,RCP26,2098,11.46
Lucerne-Alpnacher,RCP26,2099,12.11
Lucerne-Alpnacher,RCP45,1981,10.93
Lucerne-Alpnacher,RCP45,1982,10.57
Lucerne-Alpnacher,RCP45,1983,10.67
Lucerne-Alpnacher,RCP45,1984,10.31
Lucerne-Alpnacher,RCP45,1985,10.87
Lucerne-Alpnacher,RCP45,1986,11.0
Lucerne-Alpnacher,RCP45,1987,10.41
Lucerne-Alpnacher,RCP45,1988,10.5
Lucerne-Alpnacher,RCP45,1989,10.79
Lucerne-Alpnacher,RCP45,1990,10.7
Lucerne-Alpnacher,RCP45,1991,10.44
Lucerne-Alpnacher,RCP45,1992,11.33
Lucerne-Alpnacher,RCP45,1993,10.97
Lucerne-Alpnacher,RCP45,1994,10.18
Lucerne-Alpnacher,RCP45,1995,11.03
Lucerne-Alpnacher,RCP45,1996,10.51
Lucerne-Alpnacher,RCP45,1997,11.46
Lucerne-Alpnacher,RCP45,1998,10.51
Lucerne-Alpnacher,RCP45,1999,10.72
Lucerne-Alpnacher,RCP45,2000,11.13
Lucerne-Alpnacher,RCP45,2001,10.52
Lucerne-Alpnacher,RCP45,2002,10.63
Lucerne-Alpnacher,RCP45,2003,10.78
Lucerne-Alpnacher,RCP45,2004,11.39
Lucerne-Alpnacher,RCP45,2005,11.08
Lucerne-Alpnacher,RCP45,2006,10.66
Lucerne-Alpnacher,RCP45,2007,11.34
Lucerne-Alpnacher,RCP45,2008,10.71
Lucerne-Alpnacher,RCP45,2009,11.06
Lucerne-Alpnacher,RCP45,2010,10.35
Lucerne-Alpnacher,RCP45,2011,11.61
Lucerne-Alpnacher,RCP45,2012,11.1
Lucerne-Alpnacher,RCP45,2013,11.18
Lucerne-Alpnacher,RCP45,2014,11.38
Lucerne-Alpnacher,RCP45,2015,11.29
Lucerne-Alpnacher,RCP45,2016,11.71
Lucerne-Alpnacher,RCP45,2017,10.63
Lucerne-Alpnacher,RCP45,2018,11.19
Lucerne-Alpnacher,RCP45,2019,11.05
Lucerne-Alpnacher,RCP45,2020,12.15
Lucerne-Alpnacher,RCP45,2021,11.19
Lucerne-Alpnacher,RCP45,2022,11.26
Lucerne-Alpnacher,RCP45,2023,11.44
Lucerne-Alpnacher,RCP45,2024,10.9
Lucerne-Alpnacher,RCP45,2025,11.84
Lucerne-Alpnacher,RCP45,2026,12.06
Lucerne-Alpnacher,RCP45,2027,11.76
Lucerne-Alpnacher,RCP45,2028,11.65
Lucerne-Alpnacher,RCP45,2029,11.37
Lucerne-Alpnacher,RCP45,2030,11.16
Lucerne-Alpnacher,RCP45,2031,11.21
Lucerne-Alpnacher,RCP45,2032,11.77
Lucerne-Alpnacher,RCP45,2033,12.08
Lucerne-Alpnacher,RCP45,2034,11.75
Lucerne-Alpnacher,RCP45,2035,11.12
Lucerne-Alpnacher,RCP45,2036,11.9
Lucerne-Alpnacher,RCP45,2037,11.29
Lucerne-Alpnacher,RCP45,2038,12.34
Lucerne-Alpnacher,RCP45,2039,12.79
Lucerne-Alpnacher,RCP45,2040,12.04
Lucerne-Alpnacher,RCP45,2041,11.81
Lucerne-Alpnacher,RCP45,2042,12.0
Lucerne-Alpnacher,RCP45,2043,11.31
Lucerne-Alpnacher,RCP45,2044,12.92
Lucerne-Alpnacher,RCP45,2045,11.87
Lucerne-Alpnacher,RCP45,2046,12.15
Lucerne-Alpnacher,RCP45,2047,11.69
Lucerne-Alpnacher,RCP45,2048,11.94
Lucerne-Alpnacher,RCP45,2049,12.11
Lucerne-Alpnacher,RCP45,2050,11.94
Lucerne-Alpnacher,RCP45,2051,12.4
Lucerne-Alpnacher,RCP45,2052,11.65
Lucerne-Alpnacher,RCP45,2053,12.19
Lucerne-Alpnacher,RCP45,2054,11.94
Lucerne-Alpnacher,RCP45,2055,12.66
Lucerne-Alpnacher,RCP45,2056,13.12
Lucerne-Alpnacher,RCP45,2057,12.1
Lucerne-Alpnacher,RCP45,2058,11.54
Lucerne-Alpnacher,RCP45,2059,12.64
Lucerne-Alpnacher,RCP45,2060,12.62
Lucerne-Alpnacher,RCP45,2061,12.76
Lucerne-Alpnacher,RCP45,2062,13.59
Lucerne-Alpnacher,RCP45,2063,12.53
Lucerne-Alpnacher,RCP45,2064,12.4
Lucerne-Alpnacher,RCP45,2065,12.51
Lucerne-Alpnacher,RCP45,2066,12.89
Lucerne-Alpnacher,RCP45,2067,13.8
Lucerne-Alpnacher,RCP45,2068,11.77
Lucerne-Alpnacher,RCP45,2069,12.45
Lucerne-Alpnacher,RCP45,2070,12.9
Lucerne-Alpnacher,RCP45,2071,12.08
Lucerne-Alpnacher,RCP45,2072,13.84
Lucerne-Alpnacher,RCP45,2073,12.26
Lucerne-Alpnacher,RCP45,2074,12.48
Lucerne-Alpnacher,RCP45,2075,12.5
Lucerne-Alpnacher,RCP45,2076,12.16
Lucerne-Alpnacher,RCP45,2077,12.46
Lucerne-Alpnacher,RCP45,2078,12.51
Lucerne-Alpnacher,RCP45,2079,13.08
Lucerne-Alpnacher,RCP45,2080,13.53
Lucerne-Alpnacher,RCP45,2081,13.01
Lucerne-Alpnacher,RCP45,2082,12.55
Lucerne-Alpnacher,RCP45,2083,13.12
Lucerne-Alpnacher,RCP45,2084,12.33
Lucerne-Alpnacher,RCP45,2085,12.71
Lucerne-Alpnacher,RCP45,2086,12.66
Lucerne-Alpnacher,RCP45,2087,12.42
Lucerne-Alpnacher,RCP45,2088,12.68
Lucerne-Alpnacher,RCP45,2089,12.5
Lucerne-Alpnacher,RCP45,2090,12.85
Lucerne-Alpnacher,RCP45,2091,12.72
Lucerne-Alpnacher,RCP45,2092,12.65
Lucerne-Alpnacher,RCP45,2093,12.54
Lucerne-Alpnacher,RCP45,2094,12.41
Lucerne-Alpnacher,RCP45,2095,12.11
Lucerne-Alpnacher,RCP45,2096,12.44
Lucerne-Alpnacher,RCP45,2097,12.76
Lucerne-Alpnacher,RCP45,2098,12.0
Lucerne-Alpnacher,RCP45,2099,12.52
Lucerne-Alpnacher,RCP85,1981,10.95
Lucerne-Alpnacher,RCP85,1982,10.76
Lucerne-Alpnacher,RCP85,1983,10.7
Lucerne-Alpnacher,RCP85,1984,10.43
Lucerne-Alpnacher,RCP85,1985,10.88
Lucerne-Alpnacher,RCP85,1986,10.94
Lucerne-Alpnacher,RCP85,1987,10.61
Lucerne-Alpnacher,RCP85,1988,10.81
Lucerne-Alpnacher,RCP85,1989,10.77
Lucerne-Alpnacher,RCP85,1990,11.09
Lucerne-Alpnacher,RCP85,1991,10.43
Lucerne-Alpnacher,RCP85,1992,11.24
Lucerne-Alpnacher,RCP85,1993,10.99
Lucerne-Alpnacher,RCP85,1994,10.72
Lucerne-Alpnacher,RCP85,1995,11.07
Lucerne-Alpnacher,RCP85,1996,11.42
Lucerne-Alpnacher,RCP85,1997,11.46
Lucerne-Alpnacher,RCP85,1998,11.07
Lucerne-Alpnacher,RCP85,1999,10.85
Lucerne-Alpnacher,RCP85,2000,11.38
Lucerne-Alpnacher,RCP85,2001,11.77
Lucerne-Alpnacher,RCP85,2002,10.68
Lucerne-Alpnacher,RCP85,2003,11.01
Lucerne-Alpnacher,RCP85,2004,11.4
Lucerne-Alpnacher,RCP85,2005,11.16
Lucerne-Alpnacher,RCP85,2006,11.07
Lucerne-Alpnacher,RCP85,2007,11.38
Lucerne-Alpnacher,RCP85,2008,11.43
Lucerne-Alpnacher,RCP85,2009,11.61
Lucerne-Alpnacher,RCP85,2010,11.64
Lucerne-Alpnacher,RCP85,2011,11.16
Lucerne-Alpnacher,RCP85,2012,11.33
Lucerne-Alpnacher,RCP85,2013,11.53
Lucerne-Alpnacher,RCP85,2014,11.23
Lucerne-Alpnacher,RCP85,2015,11.48
Lucerne-Alpnacher,RCP85,2016,11.02
Lucerne-Alpnacher,RCP85,2017,11.41
Lucerne-Alpnacher,RCP85,2018,11.9
Lucerne-Alpnacher,RCP85,2019,11.73
Lucerne-Alpnacher,RCP85,2020,11.69
Lucerne-Alpnacher,RCP85,2021,11.69
Lucerne-Alpnacher,RCP85,2022,11.23
Lucerne-Alpnacher,RCP85,2023,11.58
Lucerne-Alpnacher,RCP85,2024,11.98
Lucerne-Alpnacher,RCP85,2025,12.39
Lucerne-Alpnacher,RCP85,2026,12.17
Lucerne-Alpnacher,RCP85,2027,11.47
Lucerne-Alpnacher,RCP85,2028,11.7
Lucerne-Alpnacher,RCP85,2029,12.43
Lucerne-Alpnacher,RCP85,2030,11.62
Lucerne-Alpnacher,RCP85,2031,11.74
Lucerne-Alpnacher,RCP85,2032,11.59
Lucerne-Alpnacher,RCP85,2033,11.94
Lucerne-Alpnacher,RCP85,2034,11.97
Lucerne-Alpnacher,RCP85,2035,11.87
Lucerne-Alpnacher,RCP85,2036,11.39
Lucerne-Alpnacher,RCP85,2037,11.93
Lucerne-Alpnacher,RCP85,2038,12.5
Lucerne-Alpnacher,RCP85,2039,12.59
Lucerne-Alpnacher,RCP85,2040,11.96
Lucerne-Alpnacher,RCP85,2041,12.81
Lucerne-Alpnacher,RCP85,2042,12.56
Lucerne-Alpnacher,RCP85,2043,12.44
Lucerne-Alpnacher,RCP85,2044,12.37
Lucerne-Alpnacher,RCP85,2045,12.14
Lucerne-Alpnacher,RCP85,2046,12.02
Lucerne-Alpnacher,RCP85,2047,12.31
Lucerne-Alpnacher,RCP85,2048,12.4
Lucerne-Alpnacher,RCP85,2049,12.35
Lucerne-Alpnacher,RCP85,2050,13.16
Lucerne-Alpnacher,RCP85,2051,13.17
Lucerne-Alpnacher,RCP85,2052,12.88
Lucerne-Alpnacher,RCP85,2053,12.86
Lucerne-Alpnacher,RCP85,2054,12.72
Lucerne-Alpnacher,RCP85,2055,12.49
Lucerne-Alpnacher,RCP85,2056,13.17
Lucerne-Alpnacher,RCP85,2057,13.42
Lucerne-Alpnacher,RCP85,2058,13.56
Lucerne-Alpnacher,RCP85,2059,12.97
Lucerne-Alpnacher,RCP85,2060,12.89
Lucerne-Alpnacher,RCP85,2061,12.86
Lucerne-Alpnacher,RCP85,2062,13.1
Lucerne-Alpnacher,RCP85,2063,13.61
Lucerne-Alpnacher,RCP85,2064,13.83
Lucerne-Alpnacher,RCP85,2065,13.07
Lucerne-Alpnacher,RCP85,2066,13.65
Lucerne-Alpnacher,RCP85,2067,13.32
