See,Szenario,Jahr,Temperatur
Lucerne-Urnersee,RCP26,2096,13.46
Lucerne-Urnersee,RCP26,2097,13.27
Lucerne-Urnersee,RCP26,2098,13.57
Lucerne-Urnersee,RCP26,2099,13.97
Lucerne-Urnersee,RCP45,1981,12.11
Lucerne-Urnersee,RCP45,1982,11.94
Lucerne-Urnersee,RCP45,1983,11.83
Lucerne-Urnersee,RCP45,1984,11.8
Lucerne-Urnersee,RCP45,1985,12.28
Lucerne-Urnersee,RCP45,1986,12.46
Lucerne-Urnersee,RCP45,1987,12.1
Lucerne-Urnersee,RCP45,1988,12.35
Lucerne-Urnersee,RCP45,1989,12.5
Lucerne-Urnersee,RCP45,1990,12.31
Lucerne-Urnersee,RCP45,1991,12.45
Lucerne-Urnersee,RCP45,1992,12.83
Lucerne-Urnersee,RCP45,1993,12.85
Lucerne-Urnersee,RCP45,1994,11.98
Lucerne-Urnersee,RCP45,1995,12.74
Lucerne-Urnersee,RCP45,1996,12.2
Lucerne-Urnersee,RCP45,1997,12.84
Lucerne-Urnersee,RCP45,1998,12.81
Lucerne-Urnersee,RCP45,1999,12.55
Lucerne-Urnersee,RCP45,2000,12.84
Lucerne-Urnersee,RCP45,2001,12.48
Lucerne-Urnersee,RCP45,2002,12.68
Lucerne-Urnersee,RCP45,2003,12.94
Lucerne-Urnersee,RCP45,2004,12.94
Lucerne-Urnersee,RCP45,2005,12.94
Lucerne-Urnersee,RCP45,2006,12.7
Lucerne-Urnersee,RCP45,2007,13.04
Lucerne-Urnersee,RCP45,2008,12.79
Lucerne-Urnersee,RCP45,2009,12.76
Lucerne-Urnersee,RCP45,2010,12.55
Lucerne-Urnersee,RCP45,2011,13.1
Lucerne-Urnersee,RCP45,2012,12.95
Lucerne-Urnersee,RCP45,2013,12.81
Lucerne-Urnersee,RCP45,2014,13.35
Lucerne-Urnersee,RCP45,2015,12.92
Lucerne-Urnersee,RCP45,2016,13.52
Lucerne-Urnersee,RCP45,2017,12.94
Lucerne-Urnersee,RCP45,2018,13.1
Lucerne-Urnersee,RCP45,2019,12.82
Lucerne-Urnersee,RCP45,2020,13.88
Lucerne-Urnersee,RCP45,2021,13.1
Lucerne-Urnersee,RCP45,2022,12.89
Lucerne-Urnersee,RCP45,2023,13.58
Lucerne-Urnersee,RCP45,2024,13.09
Lucerne-Urnersee,RCP45,2025,13.93
Lucerne-Urnersee,RCP45,2026,13.76
Lucerne-Urnersee,RCP45,2027,13.85
Lucerne-Urnersee,RCP45,2028,13.32
Lucerne-Urnersee,RCP45,2029,12.95
Lucerne-Urnersee,RCP45,2030,13.18
Lucerne-Urnersee,RCP45,2031,13.22
Lucerne-Urnersee,RCP45,2032,13.36
Lucerne-Urnersee,RCP45,2033,13.29
Lucerne-Urnersee,RCP45,2034,13.7
Lucerne-Urnersee,RCP45,2035,13.22
Lucerne-Urnersee,RCP45,2036,13.71
Lucerne-Urnersee,RCP45,2037,13.43
Lucerne-Urnersee,RCP45,2038,14.4
Lucerne-Urnersee,RCP45,2039,14.22
Lucerne-Urnersee,RCP45,2040,14.04
Lucerne-Urnersee,RCP45,2041,13.6
Lucerne-Urnersee,RCP45,2042,13.98
Lucerne-Urnersee,RCP45,2043,13.25
Lucerne-Urnersee,RCP45,2044,14.49
Lucerne-Urnersee,RCP45,2045,14.07
Lucerne-Urnersee,RCP45,2046,14.03
Lucerne-Urnersee,RCP45,2047,13.61
Lucerne-Urnersee,RCP45,2048,14.01
Lucerne-Urnersee,RCP45,2049,13.96
Lucerne-Urnersee,RCP45,2050,13.9
Lucerne-Urnersee,RCP45,2051,14.08
Lucerne-Urnersee,RCP45,2052,13.65
Lucerne-Urnersee,RCP45,2053,14.35
Lucerne-Urnersee,RCP45,2054,13.5
Lucerne-Urnersee,RCP45,2055,14.34
Lucerne-Urnersee,RCP45,2056,14.94
Lucerne-Urnersee,RCP45,2057,14.24
Lucerne-Urnersee,RCP45,2058,13.77
Lucerne-Urnersee,RCP45,2059,14.64
Lucerne-Urnersee,RCP45,2060,14.51
Lucerne-Urnersee,RCP45,2061,14.5
Lucerne-Urnersee,RCP45,2062,15.23
Lucerne-Urnersee,RCP45,2063,14.5
Lucerne-Urnersee,RCP45,2064,14.39
Lucerne-Urnersee,RCP45,2065,14.63
Lucerne-Urnersee,RCP45,2066,14.81
Lucerne-Urnersee,RCP45,2067,15.06
Lucerne-Urnersee,RCP45,2068,13.95
Lucerne-Urnersee,RCP45,2069,14.64
