See,Szenario,Jahr,Temperatur
Geneva,RCP45,2025,14.83
Geneva,RCP45,2026,14.98
Geneva,RCP45,2027,14.95
Geneva,RCP45,2028,14.55
Geneva,RCP45,2029,14.35
Geneva,RCP45,2030,14.32
Geneva,RCP45,2031,14.4
Geneva,RCP45,2032,14.73
Geneva,RCP45,2033,14.92
Geneva,RCP45,2034,14.73
Geneva,RCP45,2035,14.35
Geneva,RCP45,2036,14.93
Geneva,RCP45,2037,14.54
Geneva,RCP45,2038,15.45
Geneva,RCP45,2039,15.19
Geneva,RCP45,2040,15.32
Geneva,RCP45,2041,14.98
Geneva,RCP45,2042,15.18
Geneva,RCP45,2043,14.71
Geneva,RCP45,2044,15.53
Geneva,RCP45,2045,15.03
Geneva,RCP45,2046,15.18
Geneva,RCP45,2047,15.1
Geneva,RCP45,2048,15.08
Geneva,RCP45,2049,15.37
Geneva,RCP45,2050,15.34
Geneva,RCP45,2051,15.44
Geneva,RCP45,2052,14.96
Geneva,RCP45,2053,15.44
Geneva,RCP45,2054,14.74
Geneva,RCP45,2055,15.59
Geneva,RCP45,2056,16.16
Geneva,RCP45,2057,15.37
Geneva,RCP45,2058,14.92
Geneva,RCP45,2059,15.26
Geneva,RCP45,2060,15.65
Geneva,RCP45,2061,15.77
Geneva,RCP45,2062,16.02
Geneva,RCP45,2063,15.75
Geneva,RCP45,2064,15.54
Geneva,RCP45,2065,15.36
Geneva,RCP45,2066,15.75
Geneva,RCP45,2067,16.29
Geneva,RCP45,2068,15.12
Geneva,RCP45,2069,15.84
Geneva,RCP45,2070,15.68
Geneva,RCP45,2071,15.44
Geneva,RCP45,2072,16.33
Geneva,RCP45,2073,15.6
Geneva,RCP45,2074,15.6
Geneva,RCP45,2075,15.9
Geneva,RCP45,2076,15.38
Geneva,RCP45,2077,15.33
Geneva,RCP45,2078,15.48
Geneva,RCP45,2079,15.84
Geneva,RCP45,2080,16.5
Geneva,RCP45,2081,15.78
Geneva,RCP45,2082,15.53
Geneva,RCP45,2083,16.3
Geneva,RCP45,2084,15.53
Geneva,RCP45,2085,15.71
Geneva,RCP45,2086,15.73
Geneva,RCP45,2087,15.48
Geneva,RCP45,2088,15.76
Geneva,RCP45,2089,15.69
Geneva,RCP45,2090,16.26
Geneva,RCP45,2091,15.54
Geneva,RCP45,2092,15.84
Geneva,RCP45,2093,15.88
Geneva,RCP45,2094,15.75
Geneva,RCP45,2095,15.42
Geneva,RCP45,2096,15.69
Geneva,RCP45,2097,15.76
Geneva,RCP45,2098,15.26
Geneva,RCP45,2099,15.78
Geneva,RCP85,1981,12.66
Geneva,RCP85,1982,13.24
Geneva,RCP85,1983,13.44
Geneva,RCP85,1984,13.26
Geneva,RCP85,1985,13.33
Geneva,RCP85,1986,13.82
Geneva,RCP85,1987,13.38
Geneva,RCP85,1988,13.58
Geneva,RCP85,1989,13.72
Geneva,RCP85,1990,13.76
Geneva,RCP85,1991,13.57
Geneva,RCP85,1992,14.03
Geneva,RCP85,1993,13.74
Geneva,RCP85,1994,13.48
Geneva,RCP85,1995,13.95
Geneva,RCP85,1996,14.35
Geneva,RCP85,1997,14.22
Geneva,RCP85,1998,14.21
Geneva,RCP85,1999,13.72
Geneva,RCP85,2000,14.34
Geneva,RCP85,2001,14.62
Geneva,RCP85,2002,14.09
Geneva,RCP85,2003,14.03
Geneva,RCP85,2004,14.28
Geneva,RCP85,2005,14.12
Geneva,RCP85,2006,14.2
Geneva,RCP85,2007,14.35
Geneva,RCP85,2008,14.45
Geneva,RCP85,2009,14.48
Geneva,RCP85,2010,14.35
Geneva,RCP85,2011,14.25
Geneva,RCP85,2012,14.31
Geneva,RCP85,2013,14.38
Geneva,RCP85,2014,14.25
Geneva,RCP85,2015,14.46
Geneva,RCP85,2016,14.1
Geneva,RCP85,2017,14.53
Geneva,RCP85,2018,14.63
Geneva,RCP85,2019,14.72
Geneva,RCP85,2020,14.82
Geneva,RCP85,2021,14.84
Geneva,RCP85,2022,14.34
Geneva,RCP85,2023,14.98
Geneva,RCP85,2024,14.8
Geneva,RCP85,2025,15.26
Geneva,RCP85,2026,14.78
Geneva,RCP85,2027,14.78
Geneva,RCP85,2028,14.85
Geneva,RCP85,2029,15.73
Geneva,RCP85,2030,14.84
Geneva,RCP85,2031,14.73
Geneva,RCP85,2032,14.77
Geneva,RCP85,2033,14.78
Geneva,RCP85,2034,15.07
Geneva,RCP85,2035,15.12
Geneva,RCP85,2036,14.65
Geneva,RCP85,2037,14.83
Geneva,RCP85,2038,15.64
Geneva,RCP85,2039,15.15
Geneva,RCP85,2040,15.16
Geneva,RCP85,2041,15.82
Geneva,RCP85,2042,15.31
Geneva,RCP85,2043,15.47
Geneva,RCP85,2044,15.58
Geneva,RCP85,2045,15.25
Geneva,RCP85,2046,15.06
Geneva,RCP85,2047,15.48
Geneva,RCP85,2048,15.74
Geneva,RCP85,2049,15.45
Geneva,RCP85,2050,15.95
Geneva,RCP85,2051,16.04
Geneva,RCP85,2052,15.93
Geneva,RCP85,2053,15.9
Geneva,RCP85,2054,15.9
Geneva,RCP85,2055,15.47
Geneva,RCP85,2056,16.23
Geneva,RCP85,2057,16.26
Geneva,RCP85,2058,16.63
Geneva,RCP85,2059,16.15
Geneva,RCP85,2060,15.72
Geneva,RCP85,2061,15.92
Geneva,RCP85,2062,16.33
Geneva,RCP85,2063,16.29
Geneva,RCP85,2064,16.73
Geneva,RCP85,2065,16.07
Geneva,RCP85,2066,16.58
Geneva,RCP85,2067,16.36
Geneva,RCP85,2068,16.93
Geneva,RCP85,2069,17.05
Geneva,RCP85,2070,16.53
Geneva,RCP85,2071,16.79
Geneva,RCP85,2072,16.8
Geneva,RCP85,2073,16.68
Geneva,RCP85,2074,16.97
Geneva,RCP85,2075,16.8
Geneva,RCP85,2076,17.2
Geneva,RCP85,2077,17.29
Geneva,RCP85,2078,17.01
Geneva,RCP85,2079,16.9
Geneva,RCP85,2080,17.03
Geneva,RCP85,2081,17.47
Geneva,RCP85,2082,17.83
Geneva,RCP85,2083,17.83
Geneva,RCP85,2084,17.51
Geneva,RCP85,2085,16.96
Geneva,RCP85,2086,17.87
Geneva,RCP85,2087,18.17
Geneva,RCP85,2088,17.86
Geneva,RCP85,2089,17.99
Geneva,RCP85,2090,17.22
Geneva,RCP85,2091,18.25
Geneva,RCP85,2092,18.11
Geneva,RCP85,2093,18.52
Geneva,RCP85,2094,18.24
Geneva,RCP85,2095,18.02
Geneva,RCP85,2096,17.77
Geneva,RCP85,2097,18.38
Geneva,RCP85,2098,18.73
Geneva,RCP85,2099,18.48
