See,Szenario,Jahr,Temperatur
Neuchatel,RCP45,2008,13.29
Neuchatel,RCP45,2009,13.56
Neuchatel,RCP45,2010,12.82
Neuchatel,RCP45,2011,14.05
Neuchatel,RCP45,2012,14.1
Neuchatel,RCP45,2013,13.32
Neuchatel,RCP45,2014,13.77
Neuchatel,RCP45,2015,13.43
Neuchatel,RCP45,2016,14.11
Neuchatel,RCP45,2017,13.48
Neuchatel,RCP45,2018,13.49
Neuchatel,RCP45,2019,13.36
Neuchatel,RCP45,2020,14.62
Neuchatel,RCP45,2021,13.35
Neuchatel,RCP45,2022,13.72
Neuchatel,RCP45,2023,13.99
Neuchatel,RCP45,2024,13.82
Neuchatel,RCP45,2025,14.16
Neuchatel,RCP45,2026,14.75
Neuchatel,RCP45,2027,14.1
Neuchatel,RCP45,2028,13.95
Neuchatel,RCP45,2029,13.55
Neuchatel,RCP45,2030,13.43
Neuchatel,RCP45,2031,13.68
Neuchatel,RCP45,2032,13.87
Neuchatel,RCP45,2033,14.21
Neuchatel,RCP45,2034,14.03
Neuchatel,RCP45,2035,13.51
Neuchatel,RCP45,2036,14.12
Neuchatel,RCP45,2037,13.93
Neuchatel,RCP45,2038,14.53
Neuchatel,RCP45,2039,14.57
Neuchatel,RCP45,2040,14.58
Neuchatel,RCP45,2041,14.42
Neuchatel,RCP45,2042,14.65
Neuchatel,RCP45,2043,13.8
Neuchatel,RCP45,2044,14.81
Neuchatel,RCP45,2045,14.42
Neuchatel,RCP45,2046,14.48
Neuchatel,RCP45,2047,14.27
Neuchatel,RCP45,2048,14.5
Neuchatel,RCP45,2049,14.67
Neuchatel,RCP45,2050,14.19
Neuchatel,RCP45,2051,14.8
Neuchatel,RCP45,2052,14.19
Neuchatel,RCP45,2053,14.7
Neuchatel,RCP45,2054,14.37
Neuchatel,RCP45,2055,14.68
Neuchatel,RCP45,2056,15.64
Neuchatel,RCP45,2057,14.63
Neuchatel,RCP45,2058,14.14
Neuchatel,RCP45,2059,14.6
Neuchatel,RCP45,2060,14.94
Neuchatel,RCP45,2061,14.88
Neuchatel,RCP45,2062,15.31
Neuchatel,RCP45,2063,14.98
Neuchatel,RCP45,2064,15.02
Neuchatel,RCP45,2065,14.8
Neuchatel,RCP45,2066,15.37
Neuchatel,RCP45,2067,15.65
Neuchatel,RCP45,2068,14.14
Neuchatel,RCP45,2069,15.05
Neuchatel,RCP45,2070,15.17
Neuchatel,RCP45,2071,14.82
Neuchatel,RCP45,2072,15.51
Neuchatel,RCP45,2073,14.82
Neuchatel,RCP45,2074,14.84
Neuchatel,RCP45,2075,15.11
Neuchatel,RCP45,2076,14.46
Neuchatel,RCP45,2077,14.61
Neuchatel,RCP45,2078,14.94
Neuchatel,RCP45,2079,15.25
Neuchatel,RCP45,2080,15.92
Neuchatel,RCP45,2081,15.08
Neuchatel,RCP45,2082,14.87
Neuchatel,RCP45,2083,15.8
Neuchatel,RCP45,2084,15.05
Neuchatel,RCP45,2085,15.05
Neuchatel,RCP45,2086,15.2
Neuchatel,RCP45,2087,15.05
Neuchatel,RCP45,2088,15.15
Neuchatel,RCP45,2089,15.1
