See,Szenario,Jahr,Temperatur
Silvaplana,RCP45,2008,7.55
Silvaplana,RCP45,2009,7.39
Silvaplana,RCP45,2010,7.24
Silvaplana,RCP45,2011,8.27
Silvaplana,RCP45,2012,8.14
Silvaplana,RCP45,2013,7.77
Silvaplana,RCP45,2014,7.67
Silvaplana,RCP45,2015,7.87
Silvaplana,RCP45,2016,8.49
Silvaplana,RCP45,2017,7.92
Silvaplana,RCP45,2018,7.64
Silvaplana,RCP45,2019,8.04
Silvaplana,RCP45,2020,8.33
Silvaplana,RCP45,2021,7.89
Silvaplana,RCP45,2022,7.84
Silvaplana,RCP45,2023,8.18
Silvaplana,RCP45,2024,8.1
Silvaplana,RCP45,2025,8.72
Silvaplana,RCP45,2026,8.48
Silvaplana,RCP45,2027,8.47
Silvaplana,RCP45,2028,8.15
Silvaplana,RCP45,2029,7.79
Silvaplana,RCP45,2030,7.77
Silvaplana,RCP45,2031,7.9
Silvaplana,RCP45,2032,8.71
Silvaplana,RCP45,2033,8.61
Silvaplana,RCP45,2034,8.86
Silvaplana,RCP45,2035,8.75
Silvaplana,RCP45,2036,9.13
Silvaplana,RCP45,2037,7.97
Silvaplana,RCP45,2038,9.39
Silvaplana,RCP45,2039,8.61
Silvaplana,RCP45,2040,8.71
Silvaplana,RCP45,2041,8.27
Silvaplana,RCP45,2042,8.89
Silvaplana,RCP45,2043,8.34
Silvaplana,RCP45,2044,9.38
Silvaplana,RCP45,2045,9.32
Silvaplana,RCP45,2046,9.33
Silvaplana,RCP45,2047,8.62
Silvaplana,RCP45,2048,8.93
Silvaplana,RCP45,2049,8.67
Silvaplana,RCP45,2050,8.9
Silvaplana,RCP45,2051,8.68
Silvaplana,RCP45,2052,8.35
Silvaplana,RCP45,2053,9.38
Silvaplana,RCP45,2054,8.88
Silvaplana,RCP45,2055,9.24
Silvaplana,RCP45,2056,9.86
Silvaplana,RCP45,2057,8.63
Silvaplana,RCP45,2058,8.69
Silvaplana,RCP45,2059,9.16
Silvaplana,RCP45,2060,9.28
Silvaplana,RCP45,2061,9.39
Silvaplana,RCP45,2062,10.27
Silvaplana,RCP45,2063,9.29
Silvaplana,RCP45,2064,9.28
Silvaplana,RCP45,2065,9.56
Silvaplana,RCP45,2066,9.4
Silvaplana,RCP45,2067,9.71
Silvaplana,RCP45,2068,8.62
Silvaplana,RCP45,2069,9.36
Silvaplana,RCP45,2070,9.27
Silvaplana,RCP45,2071,9.08
Silvaplana,RCP45,2072,10.3
Silvaplana,RCP45,2073,9.5
Silvaplana,RCP45,2074,9.63
Silvaplana,RCP45,2075,9.3
Silvaplana,RCP45,2076,9.02
Silvaplana,RCP45,2077,8.78
Silvaplana,RCP45,2078,8.98
Silvaplana,RCP45,2079,9.99
Silvaplana,RCP45,2080,10.86
Silvaplana,RCP45,2081,10.22
Silvaplana,RCP45,2082,9.68
Silvaplana,RCP45,2083,9.76
Silvaplana,RCP45,2084,8.77
Silvaplana,RCP45,2085,9.61
Silvaplana,RCP45,2086,9.36
Silvaplana,RCP45,2087,9.99
Silvaplana,RCP45,2088,9.49
Silvaplana,RCP45,2089,9.61
Silvaplana,RCP45,2090,9.9
Silvaplana,RCP45,2091,9.91
Silvaplana,RCP45,2092,9.82
Silvaplana,RCP45,2093,9.8
Silvaplana,RCP45,2094,9.93
Silvaplana,RCP45,2095,8.77
Silvaplana,RCP45,2096,9.2
Silvaplana,RCP45,2097,9.22
Silvaplana,RCP45,2098,9.46
Silvaplana,RCP45,2099,10.51
Silvaplana,RCP85,1981,6.91
Silvaplana,RCP85,1982,7.18
Silvaplana,RCP85,1983,7.35
Silvaplana,RCP85,1984,7.02
Silvaplana,RCP85,1985,7.53
Silvaplana,RCP85,1986,7.06
Silvaplana,RCP85,1987,7.13
Silvaplana,RCP85,1988,7.25
Silvaplana,RCP85,1989,7.56
Silvaplana,RCP85,1990,7.11
Silvaplana,RCP85,1991,7.49
Silvaplana,RCP85,1992,7.68
Silvaplana,RCP85,1993,7.8
Silvaplana,RCP85,1994,7.25
Silvaplana,RCP85,1995,7.3
Silvaplana,RCP85,1996,7.61
Silvaplana,RCP85,1997,7.51
Silvaplana,RCP85,1998,7.55
Silvaplana,RCP85,1999,7.45
Silvaplana,RCP85,2000,7.97
Silvaplana,RCP85,2001,8.02
Silvaplana,RCP85,2002,7.81
Silvaplana,RCP85,2003,7.75
Silvaplana,RCP85,2004,7.66
Silvaplana,RCP85,2005,7.77
Silvaplana,RCP85,2006,7.78
Silvaplana,RCP85,2007,8.09
Silvaplana,RCP85,2008,8.2
Silvaplana,RCP85,2009,8.15
Silvaplana,RCP85,2010,8.09
Silvaplana,RCP85,2011,7.74
Silvaplana,RCP85,2012,7.84
Silvaplana,RCP85,2013,7.81
Silvaplana,RCP85,2014,8.31
Silvaplana,RCP85,2015,8.16
Silvaplana,RCP85,2016,7.64
Silvaplana,RCP85,2017,8.09
Silvaplana,RCP85,2018,8.5
Silvaplana,RCP85,2019,8.78
Silvaplana,RCP85,2020,8.35
Silvaplana,RCP85,2021,8.67
Silvaplana,RCP85,2022,8.25
Silvaplana,RCP85,2023,8.2
Silvaplana,RCP85,2024,8.49
Silvaplana,RCP85,2025,9.26
Silvaplana,RCP85,2026,8.46
Silvaplana,RCP85,2027,8.67
Silvaplana,RCP85,2028,8.33
Silvaplana,RCP85,2029,9.05
Silvaplana,RCP85,2030,8.38
Silvaplana,RCP85,2031,8.39
Silvaplana,RCP85,2032,8.69
Silvaplana,RCP85,2033,8.32
Silvaplana,RCP85,2034,8.75
