See,Szenario,Jahr,Temperatur
Lower-Constance,RCP45,2001,13.73
Lower-Constance,RCP45,2002,13.87
Lower-Constance,RCP45,2003,13.65
Lower-Constance,RCP45,2004,14.09
Lower-Constance,RCP45,2005,14.4
Lower-Constance,RCP45,2006,13.66
Lower-Constance,RCP45,2007,14.15
Lower-Constance,RCP45,2008,13.55
Lower-Constance,RCP45,2009,13.79
Lower-Constance,RCP45,2010,13.27
Lower-Constance,RCP45,2011,14.82
Lower-Constance,RCP45,2012,14.53
Lower-Constance,RCP45,2013,14.18
Lower-Constance,RCP45,2014,14.37
Lower-Constance,RCP45,2015,14.2
Lower-Constance,RCP45,2016,14.69
Lower-Constance,RCP45,2017,13.81
Lower-Constance,RCP45,2018,14.16
Lower-Constance,RCP45,2019,14.04
Lower-Constance,RCP45,2020,15.2
Lower-Constance,RCP45,2021,14.07
Lower-Constance,RCP45,2022,14.48
Lower-Constance,RCP45,2023,14.3
Lower-Constance,RCP45,2024,13.91
Lower-Constance,RCP45,2025,14.8
Lower-Constance,RCP45,2026,15.19
Lower-Constance,RCP45,2027,14.27
Lower-Constance,RCP45,2028,14.49
Lower-Constance,RCP45,2029,14.18
Lower-Constance,RCP45,2030,14.33
Lower-Constance,RCP45,2031,13.88
Lower-Constance,RCP45,2032,15.06
Lower-Constance,RCP45,2033,15.33
Lower-Constance,RCP45,2034,14.82
Lower-Constance,RCP45,2035,14.24
Lower-Constance,RCP45,2036,14.96
Lower-Constance,RCP45,2037,14.5
Lower-Constance,RCP45,2038,15.23
Lower-Constance,RCP45,2039,15.52
Lower-Constance,RCP45,2040,15.14
Lower-Constance,RCP45,2041,14.95
Lower-Constance,RCP45,2042,15.21
Lower-Constance,RCP45,2043,14.31
Lower-Constance,RCP45,2044,15.97
Lower-Constance,RCP45,2045,15.11
Lower-Constance,RCP45,2046,15.35
Lower-Constance,RCP45,2047,14.76
Lower-Constance,RCP45,2048,15.15
Lower-Constance,RCP45,2049,15.37
Lower-Constance,RCP45,2050,14.96
Lower-Constance,RCP45,2051,15.35
Lower-Constance,RCP45,2052,14.42
Lower-Constance,RCP45,2053,15.12
Lower-Constance,RCP45,2054,15.17
Lower-Constance,RCP45,2055,15.77
Lower-Constance,RCP45,2056,15.9
Lower-Constance,RCP45,2057,15.28
Lower-Constance,RCP45,2058,14.72
Lower-Constance,RCP45,2059,15.57
Lower-Constance,RCP45,2060,15.62
Lower-Constance,RCP45,2061,15.59
Lower-Constance,RCP45,2062,16.62
Lower-Constance,RCP45,2063,15.93
Lower-Constance,RCP45,2064,15.56
Lower-Constance,RCP45,2065,15.39
Lower-Constance,RCP45,2066,15.84
Lower-Constance,RCP45,2067,16.8
Lower-Constance,RCP45,2068,14.66
Lower-Constance,RCP45,2069,15.71
Lower-Constance,RCP45,2070,16.03
Lower-Constance,RCP45,2071,15.12
Lower-Constance,RCP45,2072,16.89
Lower-Constance,RCP45,2073,15.32
Lower-Constance,RCP45,2074,15.59
Lower-Constance,RCP45,2075,15.44
Lower-Constance,RCP45,2076,15.41
Lower-Constance,RCP45,2077,15.45
Lower-Constance,RCP45,2078,15.58
Lower-Constance,RCP45,2079,16.01
Lower-Constance,RCP45,2080,16.49
Lower-Constance,RCP45,2081,15.96
Lower-Constance,RCP45,2082,15.83
Lower-Constance,RCP45,2083,15.98
Lower-Constance,RCP45,2084,15.21
Lower-Constance,RCP45,2085,15.42
Lower-Constance,RCP45,2086,15.82
Lower-Constance,RCP45,2087,15.59
Lower-Constance,RCP45,2088,15.71
Lower-Constance,RCP45,2089,15.56
Lower-Constance,RCP45,2090,15.62
Lower-Constance,RCP45,2091,15.53
Lower-Constance,RCP45,2092,15.63
Lower-Constance,RCP45,2093,15.31
Lower-Constance,RCP45,2094,15.31
Lower-Constance,RCP45,2095,15.13
Lower-Constance,RCP45,2096,15.45
Lower-Constance,RCP45,2097,15.93
Lower-Constance,RCP45,2098,15.13
Lower-Constance,RCP45,2099,15.51
Lower-Constance,RCP85,1981,13.04
Lower-Constance,RCP85,1982,13.73
Lower-Constance,RCP85,1983,13.73
Lower-Constance,RCP85,1984,13.16
Lower-Constance,RCP85,1985,13.49
Lower-Constance,RCP85,1986,13.9
Lower-Constance,RCP85,1987,13.27
Lower-Constance,RCP85,1988,13.68
Lower-Constance,RCP85,1989,13.78
Lower-Constance,RCP85,1990,14.4
Lower-Constance,RCP85,1991,13.33
Lower-Constance,RCP85,1992,14.06
Lower-Constance,RCP85,1993,13.98
Lower-Constance,RCP85,1994,13.56
Lower-Constance,RCP85,1995,13.73
Lower-Constance,RCP85,1996,14.59
Lower-Constance,RCP85,1997,14.33
Lower-Constance,RCP85,1998,14.24
Lower-Constance,RCP85,1999,13.99
Lower-Constance,RCP85,2000,14.55
Lower-Constance,RCP85,2001,15.03
Lower-Constance,RCP85,2002,13.87
Lower-Constance,RCP85,2003,14.26
Lower-Constance,RCP85,2004,14.29
Lower-Constance,RCP85,2005,14.3
Lower-Constance,RCP85,2006,14.09
Lower-Constance,RCP85,2007,14.36
Lower-Constance,RCP85,2008,14.21
Lower-Constance,RCP85,2009,14.67
