See,Szenario,Jahr,Temperatur
Joux,RCP45,2035,8.65
Joux,RCP45,2036,9.76
Joux,RCP45,2037,9.02
Joux,RCP45,2038,10.14
Joux,RCP45,2039,10.32
Joux,RCP45,2040,9.82
Joux,RCP45,2041,9.71
Joux,RCP45,2042,9.73
Joux,RCP45,2043,8.97
Joux,RCP45,2044,10.38
Joux,RCP45,2045,9.6
Joux,RCP45,2046,9.69
Joux,RCP45,2047,9.68
Joux,RCP45,2048,9.85
Joux,RCP45,2049,9.71
Joux,RCP45,2050,9.93
Joux,RCP45,2051,10.1
Joux,RCP45,2052,9.67
Joux,RCP45,2053,10.08
Joux,RCP45,2054,9.63
Joux,RCP45,2055,10.19
Joux,RCP45,2056,10.87
Joux,RCP45,2057,9.73
Joux,RCP45,2058,9.69
Joux,RCP45,2059,10.07
Joux,RCP45,2060,10.25
Joux,RCP45,2061,10.09
Joux,RCP45,2062,11.26
Joux,RCP45,2063,9.95
Joux,RCP45,2064,10.03
Joux,RCP45,2065,10.5
Joux,RCP45,2066,10.59
Joux,RCP45,2067,11.97
Joux,RCP45,2068,9.44
Joux,RCP45,2069,10.02
Joux,RCP45,2070,10.23
Joux,RCP45,2071,9.78
Joux,RCP45,2072,11.58
Joux,RCP45,2073,9.87
Joux,RCP45,2074,10.02
Joux,RCP45,2075,10.31
Joux,RCP45,2076,9.74
Joux,RCP45,2077,9.71
Joux,RCP45,2078,10.2
Joux,RCP45,2079,10.99
Joux,RCP45,2080,11.22
Joux,RCP45,2081,10.64
Joux,RCP45,2082,10.16
Joux,RCP45,2083,10.85
Joux,RCP45,2084,9.99
Joux,RCP45,2085,10.5
Joux,RCP45,2086,10.41
Joux,RCP45,2087,10.04
Joux,RCP45,2088,10.31
Joux,RCP45,2089,10.21
Joux,RCP45,2090,10.18
Joux,RCP45,2091,10.4
Joux,RCP45,2092,10.53
Joux,RCP45,2093,10.06
Joux,RCP45,2094,10.21
Joux,RCP45,2095,10.02
Joux,RCP45,2096,9.99
Joux,RCP45,2097,10.49
Joux,RCP45,2098,9.86
Joux,RCP45,2099,10.22
Joux,RCP85,1981,8.68
Joux,RCP85,1982,8.46
Joux,RCP85,1983,8.4
Joux,RCP85,1984,8.58
Joux,RCP85,1985,8.05
Joux,RCP85,1986,8.23
Joux,RCP85,1987,8.23
Joux,RCP85,1988,8.01
Joux,RCP85,1989,8.82
Joux,RCP85,1990,8.57
Joux,RCP85,1991,8.14
Joux,RCP85,1992,8.4
Joux,RCP85,1993,8.83
Joux,RCP85,1994,8.24
Joux,RCP85,1995,8.67
Joux,RCP85,1996,8.94
Joux,RCP85,1997,9.07
Joux,RCP85,1998,8.76
Joux,RCP85,1999,8.46
Joux,RCP85,2000,9.24
Joux,RCP85,2001,9.22
Joux,RCP85,2002,8.48
Joux,RCP85,2003,8.74
Joux,RCP85,2004,8.83
Joux,RCP85,2005,8.56
Joux,RCP85,2006,9.05
Joux,RCP85,2007,8.74
Joux,RCP85,2008,9.29
Joux,RCP85,2009,9.35
Joux,RCP85,2010,8.89
Joux,RCP85,2011,8.89
Joux,RCP85,2012,8.91
Joux,RCP85,2013,8.89
Joux,RCP85,2014,8.78
Joux,RCP85,2015,9.08
Joux,RCP85,2016,8.55
Joux,RCP85,2017,9.05
Joux,RCP85,2018,9.96
Joux,RCP85,2019,9.31
Joux,RCP85,2020,9.41
Joux,RCP85,2021,9.69
Joux,RCP85,2022,8.71
Joux,RCP85,2023,9.36
Joux,RCP85,2024,9.75
Joux,RCP85,2025,9.99
Joux,RCP85,2026,9.54
Joux,RCP85,2027,9.26
Joux,RCP85,2028,9.32
Joux,RCP85,2029,9.84
Joux,RCP85,2030,9.11
Joux,RCP85,2031,8.97
Joux,RCP85,2032,9.69
Joux,RCP85,2033,10.0
Joux,RCP85,2034,9.7
Joux,RCP85,2035,9.71
Joux,RCP85,2036,9.12
Joux,RCP85,2037,9.66
Joux,RCP85,2038,10.14
Joux,RCP85,2039,10.1
Joux,RCP85,2040,9.8
Joux,RCP85,2041,10.59
Joux,RCP85,2042,10.21
Joux,RCP85,2043,9.89
Joux,RCP85,2044,9.88
Joux,RCP85,2045,9.8
Joux,RCP85,2046,9.91
Joux,RCP85,2047,9.88
Joux,RCP85,2048,10.3
Joux,RCP85,2049,10.06
Joux,RCP85,2050,10.85
Joux,RCP85,2051,10.91
Joux,RCP85,2052,10.53
Joux,RCP85,2053,10.39
Joux,RCP85,2054,10.44
Joux,RCP85,2055,10.23
Joux,RCP85,2056,10.96
Joux,RCP85,2057,11.08
Joux,RCP85,2058,11.35
Joux,RCP85,2059,10.68
Joux,RCP85,2060,10.43
Joux,RCP85,2061,10.53
