See,Szenario,Jahr,Temperatur
Lucerne-Gersauer,RCP26,2096,11.77
Lucerne-Gersauer,RCP26,2097,11.69
Lucerne-Gersauer,RCP26,2098,11.58
Lucerne-Gersauer,RCP26,2099,12.13
Lucerne-Gersauer,RCP45,1981,9.14
Lucerne-Gersauer,RCP45,1982,10.01
Lucerne-Gersauer,RCP45,1983,9.95
Lucerne-Gersauer,RCP45,1984,9.83
Lucerne-Gersauer,RCP45,1985,10.62
Lucerne-Gersauer,RCP45,1986,10.64
Lucerne-Gersauer,RCP45,1987,10.22
Lucerne-Gersauer,RCP45,1988,10.2
Lucerne-Gersauer,RCP45,1989,10.52
Lucerne-Gersauer,RCP45,1990,10.17
Lucerne-Gersauer,RCP45,1991,10.26
Lucerne-Gersauer,RCP45,1992,10.83
Lucerne-Gersauer,RCP45,1993,11.16
Lucerne-Gersauer,RCP45,1994,9.97
Lucerne-Gersauer,RCP45,1995,10.52
Lucerne-Gersauer,RCP45,1996,10.48
Lucerne-Gersauer,RCP45,1997,10.96
Lucerne-Gersauer,RCP45,1998,11.01
Lucerne-Gersauer,RCP45,1999,10.88
Lucerne-Gersauer,RCP45,2000,11.17
Lucerne-Gersauer,RCP45,2001,10.62
Lucerne-Gersauer,RCP45,2002,10.81
Lucerne-Gersauer,RCP45,2003,10.88
Lucerne-Gersauer,RCP45,2004,11.18
Lucerne-Gersauer,RCP45,2005,11.02
Lucerne-Gersauer,RCP45,2006,10.98
Lucerne-Gersauer,RCP45,2007,11.04
Lucerne-Gersauer,RCP45,2008,10.87
Lucerne-Gersauer,RCP45,2009,11.18
Lucerne-Gersauer,RCP45,2010,10.78
Lucerne-Gersauer,RCP45,2011,10.97
Lucerne-Gersauer,RCP45,2012,10.74
Lucerne-Gersauer,RCP45,2013,11.04
Lucerne-Gersauer,RCP45,2014,11.44
Lucerne-Gersauer,RCP45,2015,11.09
Lucerne-Gersauer,RCP45,2016,11.5
Lucerne-Gersauer,RCP45,2017,10.97
Lucerne-Gersauer,RCP45,2018,11.18
Lucerne-Gersauer,RCP45,2019,11.22
Lucerne-Gersauer,RCP45,2020,11.94
Lucerne-Gersauer,RCP45,2021,11.1
Lucerne-Gersauer,RCP45,2022,10.91
Lucerne-Gersauer,RCP45,2023,11.98
Lucerne-Gersauer,RCP45,2024,11.22
Lucerne-Gersauer,RCP45,2025,12.05
Lucerne-Gersauer,RCP45,2026,11.95
Lucerne-Gersauer,RCP45,2027,12.21
Lucerne-Gersauer,RCP45,2028,11.29
Lucerne-Gersauer,RCP45,2029,11.05
Lucerne-Gersauer,RCP45,2030,11.21
Lucerne-Gersauer,RCP45,2031,11.63
Lucerne-Gersauer,RCP45,2032,11.35
Lucerne-Gersauer,RCP45,2033,11.51
Lucerne-Gersauer,RCP45,2034,11.5
Lucerne-Gersauer,RCP45,2035,11.61
Lucerne-Gersauer,RCP45,2036,11.99
Lucerne-Gersauer,RCP45,2037,11.6
Lucerne-Gersauer,RCP45,2038,12.42
Lucerne-Gersauer,RCP45,2039,12.19
Lucerne-Gersauer,RCP45,2040,12.3
Lucerne-Gersauer,RCP45,2041,11.93
Lucerne-Gersauer,RCP45,2042,12.3
Lucerne-Gersauer,RCP45,2043,11.51
Lucerne-Gersauer,RCP45,2044,12.49
Lucerne-Gersauer,RCP45,2045,12.24
Lucerne-Gersauer,RCP45,2046,11.93
Lucerne-Gersauer,RCP45,2047,11.86
Lucerne-Gersauer,RCP45,2048,12.27
Lucerne-Gersauer,RCP45,2049,12.2
Lucerne-Gersauer,RCP45,2050,11.97
Lucerne-Gersauer,RCP45,2051,12.47
Lucerne-Gersauer,RCP45,2052,11.68
