See,Szenario,Jahr,Temperatur
Pfaffikon,RCP45,2001,11.14
Pfaffikon,RCP45,2002,11.36
Pfaffikon,RCP45,2003,11.19
Pfaffikon,RCP45,2004,11.21
Pfaffikon,RCP45,2005,11.54
Pfaffikon,RCP45,2006,11.26
Pfaffikon,RCP45,2007,11.75
Pfaffikon,RCP45,2008,11.05
Pfaffikon,RCP45,2009,11.34
Pfaffikon,RCP45,2010,10.58
Pfaffikon,RCP45,2011,11.91
Pfaffikon,RCP45,2012,11.75
Pfaffikon,RCP45,2013,11.52
Pfaffikon,RCP45,2014,11.57
Pfaffikon,RCP45,2015,11.67
Pfaffikon,RCP45,2016,12.01
Pfaffikon,RCP45,2017,11.16
Pfaffikon,RCP45,2018,11.64
Pfaffikon,RCP45,2019,11.42
Pfaffikon,RCP45,2020,12.77
Pfaffikon,RCP45,2021,11.46
Pfaffikon,RCP45,2022,11.78
Pfaffikon,RCP45,2023,11.74
Pfaffikon,RCP45,2024,11.41
Pfaffikon,RCP45,2025,12.25
Pfaffikon,RCP45,2026,12.78
Pfaffikon,RCP45,2027,12.16
Pfaffikon,RCP45,2028,12.07
Pfaffikon,RCP45,2029,11.76
Pfaffikon,RCP45,2030,11.44
Pfaffikon,RCP45,2031,11.39
Pfaffikon,RCP45,2032,12.17
Pfaffikon,RCP45,2033,12.51
Pfaffikon,RCP45,2034,12.27
Pfaffikon,RCP45,2035,11.47
Pfaffikon,RCP45,2036,12.31
Pfaffikon,RCP45,2037,11.71
Pfaffikon,RCP45,2038,12.71
Pfaffikon,RCP45,2039,12.91
Pfaffikon,RCP45,2040,12.72
Pfaffikon,RCP45,2041,12.34
Pfaffikon,RCP45,2042,12.39
Pfaffikon,RCP45,2043,11.5
Pfaffikon,RCP45,2044,13.32
Pfaffikon,RCP45,2045,12.31
Pfaffikon,RCP45,2046,12.74
Pfaffikon,RCP45,2047,12.22
Pfaffikon,RCP45,2048,12.71
Pfaffikon,RCP45,2049,12.91
Pfaffikon,RCP45,2050,12.29
Pfaffikon,RCP45,2051,12.96
Pfaffikon,RCP45,2052,12.07
Pfaffikon,RCP45,2053,12.75
Pfaffikon,RCP45,2054,12.44
Pfaffikon,RCP45,2055,12.99
Pfaffikon,RCP45,2056,13.41
Pfaffikon,RCP45,2057,12.33
Pfaffikon,RCP45,2058,12.1
Pfaffikon,RCP45,2059,12.96
Pfaffikon,RCP45,2060,13.18
Pfaffikon,RCP45,2061,13.2
Pfaffikon,RCP45,2062,14.32
Pfaffikon,RCP45,2063,13.19
Pfaffikon,RCP45,2064,12.68
Pfaffikon,RCP45,2065,12.99
Pfaffikon,RCP45,2066,13.21
Pfaffikon,RCP45,2067,14.81
Pfaffikon,RCP45,2068,12.12
Pfaffikon,RCP45,2069,12.92
Pfaffikon,RCP45,2070,13.52
Pfaffikon,RCP45,2071,12.62
Pfaffikon,RCP45,2072,14.6
Pfaffikon,RCP45,2073,12.61
Pfaffikon,RCP45,2074,12.94
Pfaffikon,RCP45,2075,12.83
Pfaffikon,RCP45,2076,12.69
Pfaffikon,RCP45,2077,12.61
Pfaffikon,RCP45,2078,13.13
Pfaffikon,RCP45,2079,13.47
Pfaffikon,RCP45,2080,14.1
Pfaffikon,RCP45,2081,13.55
Pfaffikon,RCP45,2082,12.89
Pfaffikon,RCP45,2083,13.38
Pfaffikon,RCP45,2084,12.71
Pfaffikon,RCP45,2085,13.06
Pfaffikon,RCP45,2086,13.42
Pfaffikon,RCP45,2087,13.19
Pfaffikon,RCP45,2088,13.08
Pfaffikon,RCP45,2089,12.97
Pfaffikon,RCP45,2090,13.22
Pfaffikon,RCP45,2091,13.16
Pfaffikon,RCP45,2092,13.33
Pfaffikon,RCP45,2093,12.64
Pfaffikon,RCP45,2094,12.66
Pfaffikon,RCP45,2095,12.47
Pfaffikon,RCP45,2096,12.7
Pfaffikon,RCP45,2097,13.43
Pfaffikon,RCP45,2098,12.37
Pfaffikon,RCP45,2099,12.73
Pfaffikon,RCP85,1981,11.32
Pfaffikon,RCP85,1982,11.24
Pfaffikon,RCP85,1983,11.45
Pfaffikon,RCP85,1984,10.96
Pfaffikon,RCP85,1985,11.17
Pfaffikon,RCP85,1986,11.33
Pfaffikon,RCP85,1987,10.96
Pfaffikon,RCP85,1988,10.92
Pfaffikon,RCP85,1989,11.6
Pfaffikon,RCP85,1990,11.54
Pfaffikon,RCP85,1991,11.02
