See,Szenario,Jahr,Temperatur
Lower-Zurich,RCP45,1994,12.75
Lower-Zurich,RCP45,1995,13.71
Lower-Zurich,RCP45,1996,13.71
Lower-Zurich,RCP45,1997,14.28
Lower-Zurich,RCP45,1998,13.43
Lower-Zurich,RCP45,1999,13.82
Lower-Zurich,RCP45,2000,13.81
Lower-Zurich,RCP45,2001,13.78
Lower-Zurich,RCP45,2002,13.92
Lower-Zurich,RCP45,2003,13.56
Lower-Zurich,RCP45,2004,14.04
Lower-Zurich,RCP45,2005,14.19
Lower-Zurich,RCP45,2006,13.74
Lower-Zurich,RCP45,2007,13.86
Lower-Zurich,RCP45,2008,13.53
Lower-Zurich,RCP45,2009,14.01
Lower-Zurich,RCP45,2010,13.24
Lower-Zurich,RCP45,2011,14.54
Lower-Zurich,RCP45,2012,14.46
Lower-Zurich,RCP45,2013,14.13
Lower-Zurich,RCP45,2014,14.27
Lower-Zurich,RCP45,2015,14.03
Lower-Zurich,RCP45,2016,14.59
Lower-Zurich,RCP45,2017,13.86
Lower-Zurich,RCP45,2018,14.1
Lower-Zurich,RCP45,2019,13.89
Lower-Zurich,RCP45,2020,15.2
Lower-Zurich,RCP45,2021,14.04
Lower-Zurich,RCP45,2022,14.21
Lower-Zurich,RCP45,2023,14.38
Lower-Zurich,RCP45,2024,13.98
Lower-Zurich,RCP45,2025,14.5
Lower-Zurich,RCP45,2026,15.24
Lower-Zurich,RCP45,2027,14.48
Lower-Zurich,RCP45,2028,14.26
Lower-Zurich,RCP45,2029,14.04
Lower-Zurich,RCP45,2030,14.15
Lower-Zurich,RCP45,2031,14.12
Lower-Zurich,RCP45,2032,14.64
Lower-Zurich,RCP45,2033,14.93
Lower-Zurich,RCP45,2034,14.46
Lower-Zurich,RCP45,2035,14.18
Lower-Zurich,RCP45,2036,14.89
Lower-Zurich,RCP45,2037,14.5
Lower-Zurich,RCP45,2038,15.07
Lower-Zurich,RCP45,2039,15.17
Lower-Zurich,RCP45,2040,15.15
Lower-Zurich,RCP45,2041,14.99
Lower-Zurich,RCP45,2042,15.04
Lower-Zurich,RCP45,2043,14.24
Lower-Zurich,RCP45,2044,15.6
Lower-Zurich,RCP45,2045,14.84
Lower-Zurich,RCP45,2046,15.17
Lower-Zurich,RCP45,2047,14.75
Lower-Zurich,RCP45,2048,14.98
Lower-Zurich,RCP45,2049,15.26
Lower-Zurich,RCP45,2050,14.82
Lower-Zurich,RCP45,2051,15.3
Lower-Zurich,RCP45,2052,14.56
Lower-Zurich,RCP45,2053,14.98
Lower-Zurich,RCP45,2054,14.95
Lower-Zurich,RCP45,2055,15.5
Lower-Zurich,RCP45,2056,15.84
Lower-Zurich,RCP45,2057,15.25
Lower-Zurich,RCP45,2058,14.55
Lower-Zurich,RCP45,2059,15.35
Lower-Zurich,RCP45,2060,15.48
Lower-Zurich,RCP45,2061,15.72
Lower-Zurich,RCP45,2062,16.29
Lower-Zurich,RCP45,2063,15.69
Lower-Zurich,RCP45,2064,15.36
Lower-Zurich,RCP45,2065,15.29
Lower-Zurich,RCP45,2066,15.7
Lower-Zurich,RCP45,2067,16.76
Lower-Zurich,RCP45,2068,14.76
Lower-Zurich,RCP45,2069,15.33
Lower-Zurich,RCP45,2070,15.9
Lower-Zurich,RCP45,2071,15.13
Lower-Zurich,RCP45,2072,16.62
Lower-Zurich,RCP45,2073,15.39
Lower-Zurich,RCP45,2074,15.38
Lower-Zurich,RCP45,2075,15.27
Lower-Zurich,RCP45,2076,15.21
Lower-Zurich,RCP45,2077,15.37
Lower-Zurich,RCP45,2078,15.47
Lower-Zurich,RCP45,2079,15.63
Lower-Zurich,RCP45,2080,16.39
Lower-Zurich,RCP45,2081,15.79
Lower-Zurich,RCP45,2082,15.37
Lower-Zurich,RCP45,2083,16.04
Lower-Zurich,RCP45,2084,15.17
Lower-Zurich,RCP45,2085,15.53
Lower-Zurich,RCP45,2086,15.7
Lower-Zurich,RCP45,2087,15.72
Lower-Zurich,RCP45,2088,15.67
Lower-Zurich,RCP45,2089,15.67
Lower-Zurich,RCP45,2090,15.96
Lower-Zurich,RCP45,2091,15.26
Lower-Zurich,RCP45,2092,15.74
Lower-Zurich,RCP45,2093,15.43
Lower-Zurich,RCP45,2094,15.4
Lower-Zurich,RCP45,2095,15.09
Lower-Zurich,RCP45,2096,15.44
Lower-Zurich,RCP45,2097,15.86
Lower-Zurich,RCP45,2098,15.05
Lower-Zurich,RCP45,2099,15.53
Lower-Zurich,RCP85,1981,12.53
Lower-Zurich,RCP85,1982,13.42
Lower-Zurich,RCP85,1983,13.5
Lower-Zurich,RCP85,1984,13.18
Lower-Zurich,RCP85,1985,13.21
Lower-Zurich,RCP85,1986,13.77
Lower-Zurich,RCP85,1987,13.07
Lower-Zurich,RCP85,1988,13.45
Lower-Zurich,RCP85,1989,13.88
Lower-Zurich,RCP85,1990,14.03
Lower-Zurich,RCP85,1991,13.4
Lower-Zurich,RCP85,1992,13.94
Lower-Zurich,RCP85,1993,13.87
Lower-Zurich,RCP85,1994,13.2
Lower-Zurich,RCP85,1995,13.72
Lower-Zurich,RCP85,1996,14.4
Lower-Zurich,RCP85,1997,14.16
Lower-Zurich,RCP85,1998,14.22
Lower-Zurich,RCP85,1999,13.82
Lower-Zurich,RCP85,2000,14.36
Lower-Zurich,RCP85,2001,14.62
Lower-Zurich,RCP85,2002,13.93
Lower-Zurich,RCP85,2003,13.96
Lower-Zurich,RCP85,2004,14.04
Lower-Zurich,RCP85,2005,14.09
Lower-Zurich,RCP85,2006,14.14
Lower-Zurich,RCP85,2007,14.21
Lower-Zurich,RCP85,2008,14.12
Lower-Zurich,RCP85,2009,14.3
Lower-Zurich,RCP85,2010,14.43
Lower-Zurich,RCP85,2011,13.96
Lower-Zurich,RCP85,2012,14.06
Lower-Zurich,RCP85,2013,14.27
Lower-Zurich,RCP85,2014,13.83
Lower-Zurich,RCP85,2015,14.42
Lower-Zurich,RCP85,2016,13.83
Lower-Zurich,RCP85,2017,14.39
Lower-Zurich,RCP85,2018,14.86
Lower-Zurich,RCP85,2019,14.63
Lower-Zurich,RCP85,2020,14.74
Lower-Zurich,RCP85,2021,14.67
Lower-Zurich,RCP85,2022,14.14
Lower-Zurich,RCP85,2023,14.57
Lower-Zurich,RCP85,2024,14.95
Lower-Zurich,RCP85,2025,14.98
Lower-Zurich,RCP85,2026,14.79
Lower-Zurich,RCP85,2027,14.44
Lower-Zurich,RCP85,2028,14.79
Lower-Zurich,RCP85,2029,15.35
Lower-Zurich,RCP85,2030,14.86
Lower-Zurich,RCP85,2031,14.79
Lower-Zurich,RCP85,2032,14.55
Lower-Zurich,RCP85,2033,14.63
Lower-Zurich,RCP85,2034,14.98
Lower-Zurich,RCP85,2035,14.66
Lower-Zurich,RCP85,2036,14.44
Lower-Zurich,RCP85,2037,14.7
Lower-Zurich,RCP85,2038,15.33
Lower-Zurich,RCP85,2039,15.34
Lower-Zurich,RCP85,2040,15.24
Lower-Zurich,RCP85,2041,15.73
Lower-Zurich,RCP85,2042,15.21
Lower-Zurich,RCP85,2043,15.33
Lower-Zurich,RCP85,2044,15.37
Lower-Zurich,RCP85,2045,15.01
Lower-Zurich,RCP85,2046,14.9
Lower-Zurich,RCP85,2047,15.21
Lower-Zurich,RCP85,2048,15.35
Lower-Zurich,RCP85,2049,15.25
Lower-Zurich,RCP85,2050,15.81
Lower-Zurich,RCP85,2051,16.19
Lower-Zurich,RCP85,2052,15.76
Lower-Zurich,RCP85,2053,15.68
Lower-Zurich,RCP85,2054,15.64
Lower-Zurich,RCP85,2055,15.29
Lower-Zurich,RCP85,2056,15.91
Lower-Zurich,RCP85,2057,16.23
Lower-Zurich,RCP85,2058,16.49
Lower-Zurich,RCP85,2059,15.84
Lower-Zurich,RCP85,2060,15.73
Lower-Zurich,RCP85,2061,15.71
Lower-Zurich,RCP85,2062,16.13
Lower-Zurich,RCP85,2063,16.21
Lower-Zurich,RCP85,2064,16.53
Lower-Zurich,RCP85,2065,15.94
Lower-Zurich,RCP85,2066,16.42
Lower-Zurich,RCP85,2067,15.98
Lower-Zurich,RCP85,2068,16.91
Lower-Zurich,RCP85,2069,16.97
Lower-Zurich,RCP85,2070,16.31
Lower-Zurich,RCP85,2071,16.72
Lower-Zurich,RCP85,2072,16.46
Lower-Zurich,RCP85,2073,16.43
Lower-Zurich,RCP85,2074,16.82
Lower-Zurich,RCP85,2075,16.62
Lower-Zurich,RCP85,2076,17.05
Lower-Zurich,RCP85,2077,17.1
Lower-Zurich,RCP85,2078,16.98
Lower-Zurich,RCP85,2079,16.76
Lower-Zurich,RCP85,2080,16.94
Lower-Zurich,RCP85,2081,17.24
Lower-Zurich,RCP85,2082,17.58
Lower-Zurich,RCP85,2083,17.89
Lower-Zurich,RCP85,2084,17.63
Lower-Zurich,RCP85,2085,16.92
Lower-Zurich,RCP85,2086,17.66
Lower-Zurich,RCP85,2087,17.77
Lower-Zurich,RCP85,2088,17.87
Lower-Zurich,RCP85,2089,17.7
Lower-Zurich,RCP85,2090,17.06
Lower-Zurich,RCP85,2091,17.98
Lower-Zurich,RCP85,2092,18.1
Lower-Zurich,RCP85,2093,18.58
Lower-Zurich,RCP85,2094,17.96
Lower-Zurich,RCP85,2095,17.73
Lower-Zurich,RCP85,2096,17.64
Lower-Zurich,RCP85,2097,18.06
Lower-Zurich,RCP85,2098,18.71
Lower-Zurich,RCP85,2099,18.56
