See,Szenario,Jahr,Temperatur
Upper-Constance,RCP45,2001,12.07
Upper-Constance,RCP45,2002,12.0
Upper-Constance,RCP45,2003,12.1
Upper-Constance,RCP45,2004,12.03
Upper-Constance,RCP45,2005,12.39
Upper-Constance,RCP45,2006,11.95
Upper-Constance,RCP45,2007,12.33
Upper-Constance,RCP45,2008,11.88
Upper-Constance,RCP45,2009,12.54
Upper-Constance,RCP45,2010,11.62
Upper-Constance,RCP45,2011,12.62
Upper-Constance,RCP45,2012,12.89
Upper-Constance,RCP45,2013,12.43
Upper-Constance,RCP45,2014,12.5
Upper-Constance,RCP45,2015,12.48
Upper-Constance,RCP45,2016,12.9
Upper-Constance,RCP45,2017,11.95
Upper-Constance,RCP45,2018,12.41
Upper-Constance,RCP45,2019,12.18
Upper-Constance,RCP45,2020,13.15
Upper-Constance,RCP45,2021,12.36
Upper-Constance,RCP45,2022,12.45
Upper-Constance,RCP45,2023,12.48
Upper-Constance,RCP45,2024,12.41
Upper-Constance,RCP45,2025,12.91
Upper-Constance,RCP45,2026,13.4
Upper-Constance,RCP45,2027,13.13
Upper-Constance,RCP45,2028,12.61
Upper-Constance,RCP45,2029,12.4
Upper-Constance,RCP45,2030,12.4
Upper-Constance,RCP45,2031,12.48
Upper-Constance,RCP45,2032,12.77
Upper-Constance,RCP45,2033,13.22
Upper-Constance,RCP45,2034,12.78
Upper-Constance,RCP45,2035,12.52
Upper-Constance,RCP45,2036,13.07
Upper-Constance,RCP45,2037,12.81
Upper-Constance,RCP45,2038,13.38
Upper-Constance,RCP45,2039,13.4
Upper-Constance,RCP45,2040,13.35
Upper-Constance,RCP45,2041,13.33
Upper-Constance,RCP45,2042,13.35
Upper-Constance,RCP45,2043,12.66
Upper-Constance,RCP45,2044,13.69
Upper-Constance,RCP45,2045,13.31
Upper-Constance,RCP45,2046,13.55
Upper-Constance,RCP45,2047,13.01
Upper-Constance,RCP45,2048,13.36
Upper-Constance,RCP45,2049,13.71
Upper-Constance,RCP45,2050,13.05
Upper-Constance,RCP45,2051,13.46
Upper-Constance,RCP45,2052,12.92
Upper-Constance,RCP45,2053,13.47
Upper-Constance,RCP45,2054,12.97
Upper-Constance,RCP45,2055,13.73
Upper-Constance,RCP45,2056,14.0
Upper-Constance,RCP45,2057,13.39
Upper-Constance,RCP45,2058,13.08
Upper-Constance,RCP45,2059,13.51
Upper-Constance,RCP45,2060,13.66
Upper-Constance,RCP45,2061,13.77
Upper-Constance,RCP45,2062,14.32
Upper-Constance,RCP45,2063,14.04
Upper-Constance,RCP45,2064,13.45
Upper-Constance,RCP45,2065,13.52
Upper-Constance,RCP45,2066,14.06
Upper-Constance,RCP45,2067,14.45
Upper-Constance,RCP45,2068,12.98
Upper-Constance,RCP45,2069,13.7
Upper-Constance,RCP45,2070,14.28
Upper-Constance,RCP45,2071,13.24
Upper-Constance,RCP45,2072,14.74
Upper-Constance,RCP45,2073,13.7
Upper-Constance,RCP45,2074,13.88
Upper-Constance,RCP45,2075,13.56
Upper-Constance,RCP45,2076,13.48
Upper-Constance,RCP45,2077,13.47
Upper-Constance,RCP45,2078,13.74
Upper-Constance,RCP45,2079,13.76
Upper-Constance,RCP45,2080,14.53
Upper-Constance,RCP45,2081,13.89
Upper-Constance,RCP45,2082,13.62
Upper-Constance,RCP45,2083,14.36
Upper-Constance,RCP45,2084,13.42
Upper-Constance,RCP45,2085,13.73
Upper-Constance,RCP45,2086,13.85
Upper-Constance,RCP45,2087,13.8
Upper-Constance,RCP45,2088,13.96
Upper-Constance,RCP45,2089,13.69
Upper-Constance,RCP45,2090,14.43
Upper-Constance,RCP45,2091,13.6
Upper-Constance,RCP45,2092,13.71
