See,Szenario,Jahr,Temperatur
Walen,RCP45,2035,11.7
Walen,RCP45,2036,12.16
Walen,RCP45,2037,11.8
Walen,RCP45,2038,12.7
Walen,RCP45,2039,12.49
Walen,RCP45,2040,12.51
Walen,RCP45,2041,12.22
Walen,RCP45,2042,12.43
Walen,RCP45,2043,11.72
Walen,RCP45,2044,12.86
Walen,RCP45,2045,12.57
Walen,RCP45,2046,12.53
Walen,RCP45,2047,12.05
Walen,RCP45,2048,12.25
Walen,RCP45,2049,12.59
Walen,RCP45,2050,12.05
Walen,RCP45,2051,12.41
Walen,RCP45,2052,11.82
Walen,RCP45,2053,12.52
Walen,RCP45,2054,11.8
Walen,RCP45,2055,12.66
Walen,RCP45,2056,13.35
Walen,RCP45,2057,12.61
Walen,RCP45,2058,12.0
Walen,RCP45,2059,12.77
Walen,RCP45,2060,12.74
Walen,RCP45,2061,13.11
Walen,RCP45,2062,13.54
Walen,RCP45,2063,13.07
Walen,RCP45,2064,12.64
Walen,RCP45,2065,12.68
Walen,RCP45,2066,13.04
Walen,RCP45,2067,13.56
Walen,RCP45,2068,12.31
Walen,RCP45,2069,13.18
Walen,RCP45,2070,13.11
Walen,RCP45,2071,12.46
Walen,RCP45,2072,13.69
Walen,RCP45,2073,12.98
Walen,RCP45,2074,12.95
Walen,RCP45,2075,12.77
Walen,RCP45,2076,12.42
Walen,RCP45,2077,12.53
Walen,RCP45,2078,13.04
Walen,RCP45,2079,13.18
Walen,RCP45,2080,14.15
Walen,RCP45,2081,13.66
Walen,RCP45,2082,12.38
Walen,RCP45,2083,13.27
Walen,RCP45,2084,12.18
Walen,RCP45,2085,13.08
Walen,RCP45,2086,13.07
Walen,RCP45,2087,13.22
Walen,RCP45,2088,13.39
Walen,RCP45,2089,13.25
Walen,RCP45,2090,13.61
Walen,RCP45,2091,13.06
Walen,RCP45,2092,12.92
Walen,RCP45,2093,13.13
Walen,RCP45,2094,13.14
Walen,RCP45,2095,12.44
Walen,RCP45,2096,12.95
Walen,RCP45,2097,13.08
Walen,RCP45,2098,12.66
Walen,RCP45,2099,13.51
Walen,RCP85,1981,9.88
Walen,RCP85,1982,10.41
Walen,RCP85,1983,10.5
Walen,RCP85,1984,10.25
Walen,RCP85,1985,10.64
Walen,RCP85,1986,11.07
Walen,RCP85,1987,10.6
Walen,RCP85,1988,10.58
Walen,RCP85,1989,10.77
Walen,RCP85,1990,10.68
Walen,RCP85,1991,10.61
Walen,RCP85,1992,11.18
Walen,RCP85,1993,11.15
Walen,RCP85,1994,10.48
Walen,RCP85,1995,11.04
Walen,RCP85,1996,11.33
Walen,RCP85,1997,11.27
Walen,RCP85,1998,11.1
Walen,RCP85,1999,10.87
Walen,RCP85,2000,11.39
Walen,RCP85,2001,11.5
Walen,RCP85,2002,11.11
Walen,RCP85,2003,11.44
Walen,RCP85,2004,11.55
Walen,RCP85,2005,11.11
Walen,RCP85,2006,11.5
Walen,RCP85,2007,11.65
Walen,RCP85,2008,11.54
Walen,RCP85,2009,11.68
Walen,RCP85,2010,11.46
Walen,RCP85,2011,11.25
Walen,RCP85,2012,11.54
Walen,RCP85,2013,11.3
Walen,RCP85,2014,11.37
Walen,RCP85,2015,11.9
Walen,RCP85,2016,10.94
Walen,RCP85,2017,11.89
Walen,RCP85,2018,11.97
Walen,RCP85,2019,12.37
Walen,RCP85,2020,11.94
Walen,RCP85,2021,12.03
Walen,RCP85,2022,11.46
Walen,RCP85,2023,11.77
Walen,RCP85,2024,12.19
Walen,RCP85,2025,12.3
Walen,RCP85,2026,12.26
Walen,RCP85,2027,11.98
Walen,RCP85,2028,11.93
Walen,RCP85,2029,12.59
Walen,RCP85,2030,12.23
Walen,RCP85,2031,11.72
Walen,RCP85,2032,11.86
Walen,RCP85,2033,12.04
