See,Szenario,Jahr,Temperatur
Upper-Zurich,RCP45,1994,11.68
Upper-Zurich,RCP45,1995,12.55
Upper-Zurich,RCP45,1996,12.62
Upper-Zurich,RCP45,1997,13.07
Upper-Zurich,RCP45,1998,12.38
Upper-Zurich,RCP45,1999,12.75
Upper-Zurich,RCP45,2000,12.66
Upper-Zurich,RCP45,2001,12.61
Upper-Zurich,RCP45,2002,12.7
Upper-Zurich,RCP45,2003,12.54
Upper-Zurich,RCP45,2004,12.97
Upper-Zurich,RCP45,2005,13.1
Upper-Zurich,RCP45,2006,12.42
Upper-Zurich,RCP45,2007,12.94
Upper-Zurich,RCP45,2008,12.51
Upper-Zurich,RCP45,2009,12.58
Upper-Zurich,RCP45,2010,12.06
Upper-Zurich,RCP45,2011,13.54
Upper-Zurich,RCP45,2012,13.48
Upper-Zurich,RCP45,2013,12.91
Upper-Zurich,RCP45,2014,13.11
Upper-Zurich,RCP45,2015,12.94
Upper-Zurich,RCP45,2016,13.48
Upper-Zurich,RCP45,2017,12.61
Upper-Zurich,RCP45,2018,12.82
Upper-Zurich,RCP45,2019,12.87
Upper-Zurich,RCP45,2020,13.91
Upper-Zurich,RCP45,2021,12.92
Upper-Zurich,RCP45,2022,13.18
Upper-Zurich,RCP45,2023,13.29
Upper-Zurich,RCP45,2024,12.75
Upper-Zurich,RCP45,2025,13.57
Upper-Zurich,RCP45,2026,13.99
Upper-Zurich,RCP45,2027,13.28
Upper-Zurich,RCP45,2028,13.18
Upper-Zurich,RCP45,2029,13.05
Upper-Zurich,RCP45,2030,13.02
Upper-Zurich,RCP45,2031,12.81
Upper-Zurich,RCP45,2032,13.69
Upper-Zurich,RCP45,2033,14.0
Upper-Zurich,RCP45,2034,13.5
Upper-Zurich,RCP45,2035,13.23
Upper-Zurich,RCP45,2036,13.58
Upper-Zurich,RCP45,2037,13.32
Upper-Zurich,RCP45,2038,14.09
Upper-Zurich,RCP45,2039,14.44
Upper-Zurich,RCP45,2040,13.93
Upper-Zurich,RCP45,2041,13.77
Upper-Zurich,RCP45,2042,13.94
Upper-Zurich,RCP45,2043,13.09
Upper-Zurich,RCP45,2044,14.64
Upper-Zurich,RCP45,2045,13.95
Upper-Zurich,RCP45,2046,14.07
Upper-Zurich,RCP45,2047,13.52
Upper-Zurich,RCP45,2048,13.93
Upper-Zurich,RCP45,2049,14.13
Upper-Zurich,RCP45,2050,13.75
Upper-Zurich,RCP45,2051,14.17
Upper-Zurich,RCP45,2052,13.33
Upper-Zurich,RCP45,2053,13.95
Upper-Zurich,RCP45,2054,13.77
Upper-Zurich,RCP45,2055,14.45
Upper-Zurich,RCP45,2056,14.74
